System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
M,1,0,0,DUAL1,1.43458e-05,0.000409729,0.0349986,10,18,8.19924e-05,3.80386e-12,0.0144023,0
M,1,0,0,DUAL2,6.62371e-06,0.000196353,0.0337271,8,13,9.03455e-05,3.72556e-06,0.010387,0
M,1,0,0,DUAL3,1.83733e-05,0.000135341,0.135737,18,28,9.03464e-05,5.48356e-07,0.0351619,0
M,1,0,0,DUAL4,0.000178992,0.000239906,0.745912,65,66,9.65871e-05,2.6447e-06,0.0361322,0
M,1,0,0,DUALC1,3.90742,0.000634811,6151.34,61,164,5.56384e-05,7.8996e-06,0.0107916,0
M,1,0,0,DUALC2,0.239471,6.74318e-05,3551.55,26,65,4.39844e-05,9.02685e-05,0.00245888,0
M,1,0,0,DUALC5,0.00152551,3.57067e-06,427.231,28,110,9.63635e-05,2.13324e-05,0.00363467,0
M,1,0,0,DUALC8,0.207917,1.13558e-05,18309.2,56,1338,8.51517e-05,2.40228e-05,0.0692532,0
M,1,0,0,EXDATA,0.00225056,1.58665e-05,-141.841,48,238,8.69696e-05,1.54318e-05,606.504,0
M,1,0,0,GENHS28,9.58223e-05,0.000103349,0.927078,4,5,3.10883e-05,1.14021e-05,0.000133125,0
M,1,0,0,GOULDQP2,5.66021e-05,0.30716,0.000240877,8,14,9.87024e-05,5.70754e-14,0.00846758,0
M,1,0,0,GOULDQP3,4.28106e-05,2.07538e-05,2.06274,17,29,9.48904e-05,4.34812e-06,0.0257265,0
M,1,0,0,HS118,4.19256e-05,6.3063e-08,664.82,27,101,1.61233e-05,1.97698e-05,0.00121138,0
M,1,0,0,HS21,8.04859e-07,8.05181e-09,-99.96,4,6,6.363e-05,2.56459e-15,4.9834e-05,0
M,1,0,0,HS268,0.000117827,205.594,-0.000117254,32,66,9.89692e-05,6.18563e-06,0.000423833,0
M,1,0,0,HS35,2.50152e-05,0.000225137,0.111086,5,6,1.20756e-05,1.0979e-06,7.7209e-05,0
M,1,0,0,HS35MOD,5.63669e-05,0.000225468,0.249944,8,19,4.51263e-05,1.95993e-05,0.000253333,0
M,1,0,0,HS51,0.000389259,4.38267e+11,-0.000389259,6,7,5.62433e-05,2.64836e-06,0.00011925,0
M,1,0,0,HS52,0.0013862,0.000260239,5.32526,12,13,9.91508e-05,9.43355e-06,0.000178375,0
M,1,0,0,HS53,0.000478982,0.000117024,4.09254,10,11,4.91962e-05,4.65034e-06,0.000149791,0
M,1,0,0,HS76,8.17191e-06,1.74546e-06,-4.68181,7,14,6.58046e-06,9.21952e-06,0.000169333,0
M,1,0,0,HUES-MOD,226.126,6.49328e-06,3.48245e+07,71,305,8.99346e-05,1.71941e-05,0.583935,0
M,1,0,0,HUESTIS,2.26137e+06,6.49358e-06,3.48245e+11,14,29,3.97499e-05,1.00496e-05,0.056778,0
M,1,0,0,KSIP,5.73268e-05,9.95606e-05,0.575741,32,48,9.30305e-05,4.22533e-06,0.190777,0
M,1,0,0,LASER,1.21525,5.04336e-07,2.4096e+06,24,45,5.91417e-05,1.41092e-05,0.0596904,0
M,0,0,0,LISWET1,11.1233,0.307934,24.9991,63,119,9.75719e-05,2.28948e-06,0.558191,0
M,0,0,0,LISWET10,24.4871,0.494831,24.9987,52,94,9.70912e-05,4.31779e-06,0.468818,0
M,0,0,0,LISWET11,24.5279,0.495274,24.996,64,125,9.95279e-05,1.40477e-06,0.624463,0
M,0,0,0,LISWET12,1711.93,0.985609,24.9958,62,116,9.90127e-05,7.87097e-06,0.596097,0
M,1,0,0,LISWET2,0.00397285,0.000158926,24.9941,51,92,9.8725e-05,1.23369e-05,0.449617,0
M,1,0,0,LISWET3,0.00386103,0.000154434,24.9974,48,87,9.92202e-05,5.76552e-06,0.418474,0
M,1,0,0,LISWET4,0.00389269,0.000155707,24.9962,50,91,9.97806e-05,6.09627e-06,0.423973,0
M,1,0,0,LISWET5,0.00379388,0.000151548,25.0305,54,91,9.7763e-05,1.21891e-05,0.436047,0
M,1,0,0,LISWET6,0.00382432,0.000152999,24.9919,50,88,9.76607e-05,1.40237e-05,0.418186,0
M,0,0,0,LISWET7,473.842,0.949886,24.999,51,91,9.87306e-05,1.23321e-05,0.433465,0
M,0,0,0,LISWET8,7119.7,0.996501,24.999,64,123,9.85427e-05,2.57786e-06,0.595501,0
M,0,0,0,LISWET9,1938.25,0.987267,24.9989,61,115,9.9291e-05,7.22007e-06,0.562545,0
M,1,0,0,LOTSCHD,0.00768356,3.2036e-06,2398.41,22,45,7.36658e-05,5.72801e-06,0.000741042,0
M,1,0,0,MOSARQP1,0.00130171,1.36609e-06,-952.877,23,35,9.49747e-05,5.25223e-06,0.0592319,0
M,1,0,0,MOSARQP2,0.0234888,1.47036e-05,-1597.51,17,29,9.14389e-05,7.61766e-06,0.0210695,0
M,1,0,0,POWELL20,1.84127e+06,3.53482e-05,5.20877e+10,7932,33787,9.99808e-05,7.87536e-08,92.2597,0
M,1,0,0,PRIMAL1,3.31955e-06,9.48091e-05,-0.0350096,4,9,1.9105e-05,1.99702e-06,0.00530404,0
M,1,0,0,PRIMAL2,1.01745e-06,3.01614e-05,-0.0337327,3,9,5.44727e-06,1.07696e-05,0.00663442,0
M,1,0,0,PRIMAL3,8.37442e-06,6.16874e-05,-0.135764,2,16,4.11446e-05,0.000186358,0.0198221,0
M,1,0,0,PRIMAL4,4.52397e-06,6.06356e-06,-0.746095,2,22,6.37129e-05,1.40833e-06,0.0160976,0
M,1,0,0,PRIMALC1,0.00342236,5.56007e-07,-6155.25,76,321,8.43323e-05,7.54033e-06,0.011389,0
M,1,0,0,PRIMALC2,0.0256403,7.21997e-06,-3551.33,57,201,9.29531e-05,1.35538e-05,0.00713854,0
M,1,0,0,PRIMALC5,0.0292775,6.85283e-05,-427.262,33,306,1.38244e-05,4.04194e-05,0.0184356,0
M,1,0,0,PRIMALC8,0.000420351,2.29582e-08,-18309.4,245,789,9.9662e-05,7.73852e-07,0.0716982,0
M,1,0,0,Q25FV47,4.63164,3.36983e-07,1.37445e+07,3330,62543,9.96601e-05,8.82113e-08,312.567,1333
M,1,0,0,QADLITTL,0.401662,8.3624e-07,480318,44,144,9.9642e-05,1.36388e-05,0.014846,0
M,1,0,0,QAFIRO,0.000497747,0.000312894,-1.59028,16,58,6.95935e-05,2.70371e-05,0.00152788,0
M,1,0,0,QBANDM,0.0498801,3.05033e-06,16352.4,52,191,9.96137e-05,2.45678e-06,0.28003,0
M,1,0,0,QBEACONF,31.5931,0.000191808,164744,73,266,5.04508e-05,7.6214e-05,0.0902753,0
M,1,0,0,QBORE3D,26.7857,0.00863999,3126.99,48,176,2.22117e-05,8.56023e-06,0.129603,0
M,1,0,0,QBRANDY,0.124545,4.38922e-06,28375.2,46,198,7.76638e-05,0.000139564,0.16771,0
M,0,3,0,QCAPRI,1.07207e+07,0.160506,5.60726e+07,4869,186703,0.553465,1.23759e-07,36.4597,3649
M,1,0,0,QE226,0.165838,0.00077985,212.819,45,201,8.3482e-05,1.48268e-05,0.231678,0
M,1,0,0,QETAMACR,58.91,0.000678996,86701.5,15684,177328,9.98856e-05,9.96745e-08,138.983,6768
M,1,0,0,QFFFFF80,6.82904,7.82117e-06,873154,1969,18164,9.95397e-05,8.79812e-08,22.5766,771
M,0,3,1,QFORPLAN,2.50549e+08,0.0336008,7.20608e+09,306,7246,4.25922,1.16734e-06,1.93051,199
M,1,3,0,QGFRDXPN,60933,6.0455e-07,1.00791e+11,26620,455849,0.00393838,1.74889e-07,169.949,18970
M,1,0,0,QGROW15,1829.75,1.79928e-05,-1.01692e+08,448,8917,9.58982e-05,4.30396e-06,10.9225,82
M,1,0,0,QGROW22,2620.87,1.75158e-05,-1.49626e+08,279,4035,3.40034e-05,2.40245e-05,7.53221,22
M,1,0,0,QGROW7,859.757,2.00884e-05,-4.27979e+07,42117,1270464,1.89066e-06,5.01739e-06,664.386,16650
M,1,0,0,QISRAEL,153.72,6.06444e-06,2.5348e+07,345,9906,8.55098e-05,1.29333e-05,0.582693,29
M,1,0,0,QPCBLEND,0.000825087,0.105207,-0.00866763,41,86,9.58388e-05,1.24768e-05,0.00738742,0
M,1,0,0,QPCBOEI1,1.30115,1.13105e-07,1.15039e+07,56,163,7.90551e-05,1.48892e-05,0.0418177,0
M,1,0,0,QPCBOEI2,564.12,6.90312e-05,8.1714e+06,86329,3785192,9.998e-05,9.51075e-07,204.482,43785
M,1,0,0,QPCSTAIR,135.729,2.18763e-05,6.20425e+06,162,267,8.60165e-05,4.38255e-07,0.282616,0
M,1,4,0,QPILOTNO,1063.89,0.000224991,4.72965e+06,67916,806826,0.00246002,9.56587e-08,1200.01,29234
M,1,0,0,QPTEST,0.000547269,0.000125179,4.37133,5,6,7.12147e-05,8.88111e-06,7.4292e-05,0
M,1,0,0,QRECIPE,3.06565e-05,1.14984e-07,-266.616,40,87,1.51981e-05,3.11422e-06,0.00554642,0
M,1,0,0,QSC205,0.000166305,0.0286045,-0.00564765,39,146,7.00133e-05,1.04926e-06,0.0226987,0
M,1,0,0,QSCAGR25,34.1079,1.6907e-07,2.01738e+08,58,694,8.36254e-05,1.35236e-05,0.305402,7
M,1,0,0,QSCAGR7,75.7394,2.81916e-06,2.6866e+07,52,507,8.54046e-05,1.40713e-05,0.0438463,2
M,1,3,0,QSCFXM1,250.139,1.48163e-05,1.68829e+07,156,2060,0.00165792,3.13723e-06,1.06892,86
M,1,3,0,QSCFXM2,300.95,1.08348e-05,2.77765e+07,4844,88097,0.00210292,1.18209e-07,58.1487,2214
M,1,3,0,QSCFXM3,301.477,9.78301e-06,3.08167e+07,7563,197249,0.0020991,1.43227e-07,168.364,4390
M,1,0,0,QSCORPIO,0.266783,0.000141867,1880.24,81,321,9.9455e-05,1.68614e-05,0.153364,4
M,1,0,0,QSCRS8,0.000548373,6.06232e-07,904.561,69,454,3.97449e-07,4.41292e-05,0.641723,2
M,1,0,0,QSCSD1,0.000100587,1.16062e-05,8.66677,30,68,2.52168e-05,4.81734e-05,0.0575453,0
M,1,0,0,QSCSD6,0.0186322,0.000366717,50.7896,40,119,7.60155e-05,6.89044e-08,0.208287,0
M,1,0,0,QSCSD8,0.00190517,2.02513e-06,940.762,37,193,9.40954e-05,1.8298e-07,0.888395,0
M,1,0,0,QSCTAP1,0.0288197,2.03549e-05,1415.89,47,189,1.6506e-05,1.17e-08,0.185657,0
M,1,0,0,QSCTAP2,0.000981251,5.65554e-07,1735.03,24,64,1.97458e-05,1.21239e-06,0.201671,0
M,1,0,0,QSCTAP3,0.000850376,5.9105e-07,1438.75,35,101,9.07934e-05,3.59861e-06,0.392863,0
M,1,3,0,QSEBA,40894.9,0.000501889,8.14409e+07,2098,85025,0.0315251,1.65131e-06,155.457,764
M,1,0,0,QSHARE1B,117.945,0.000163795,720196,20770,195702,9.99048e-05,6.48549e-07,7.67117,8790
M,1,0,0,QSHARE2B,1.59336,0.000136142,11702.1,85,1478,9.90507e-05,4.46992e-05,0.0648148,1
M,0,3,1,QSHELL,2.82287e+11,0.179499,1.29035e+12,154,3005,228.19,5.53599e-06,18.8431,114
M,1,0,0,QSHIP04L,12.4284,5.13568e-06,2.42e+06,86,975,1.22012e-05,3.29154e-05,1.36747,33
M,1,0,0,QSHIP04S,119.088,4.91087e-05,2.42487e+06,72,981,9.26669e-05,0.00106675,0.91645,17
M,1,3,0,QSHIP08L,61.4399,2.58581e-05,2.37598e+06,2828,14490,0.000665577,1.08044e-07,104.392,1224
M,1,3,0,QSHIP08S,46.1647,1.93504e-05,2.38568e+06,1434,2902,0.00786165,0,24.178,1163
M,1,3,0,QSHIP12L,571.256,0.000189228,3.01831e+06,142,2104,0.0103286,0,27.2508,103
M,1,3,0,QSHIP12S,475.317,0.000155487,3.05649e+06,175,2799,0.00516505,0,10.1862,121
M,1,0,0,QSIERRA,31.9549,1.34544e-06,2.37505e+07,45,202,4.14196e-05,0.000169628,0.564394,0
M,1,3,0,QSTAIR,81.9268,1.02595e-05,7.98537e+06,417,10164,0.00394055,3.38674e-06,3.7969,179
M,1,0,0,QSTANDAT,0.198652,3.09821e-05,6411.64,38,120,4.81628e-05,3.65717e-07,0.174044,0
M,1,0,0,S268,0.000117827,205.594,-0.000117254,32,66,9.89692e-05,6.18563e-06,0.000420042,0
M,0,-3,1,STADAT1,1e+20,3.50547e+12,1e+20,3243,123128,1e+20,1e+20,179.264,0
M,0,0,0,STADAT2,13.6359,0.417936,-18.9908,3459,132763,9.96622e-05,8.87313e-05,147.099,0
M,0,0,0,STADAT3,35.6941,0.997614,-0.0853791,85,2644,9.30427e-05,0.000163538,6.14878,0
M,1,0,0,STCQP1,10.7809,6.94897e-05,155133,48,94,8.28789e-05,5.40954e-06,191.146,0
M,1,0,0,STCQP2,1.55539,6.96631e-05,22325.8,53,98,9.56032e-05,4.98874e-06,39.5171,0
M,1,0,0,TAME,2.50079e-11,inf,2.50079e-11,3,4,2.11354e-05,3.45146e-11,7.6334e-05,0
M,0,0,0,UBH1,17.9615,16.0945,19.0775,217,1114,9.9952e-05,1.00826e-07,7.88727,0
M,0,0,0,VALUES,0.0851888,0.0609964,-1.31143,14,35,8.70181e-05,1.17644e-12,0.00959542,0
M,0,0,0,YAO,188.849,0.955207,8.85575,5041,188109,9.99962e-05,3.07052e-05,142.254,0
M,1,0,0,ZECEVIC2,4.64856e-05,1.12692e-05,-4.12505,5,6,2.32428e-05,2.74721e-06,5.45e-05,0
