System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,1,2,0,CVXQP3S,1.75886,0.000147266,11941.7,437,6014,0.000215367,2.50629e-05,34.2736
S,1,0,0,DPKLO1,2.78437e-05,7.52337e-05,0.370068,7,8,5.02237e-05,2.91534e-14,0.0340191
S,0,2,0,DTOC3,7.85185,0.0333748,227.411,238,6008,0.00143773,0.00140614,468.214
S,1,0,0,DUAL1,1.44537e-05,0.00041281,0.0349985,8,10,9.86102e-05,7.77106e-10,0.0961571
S,1,0,0,DUAL2,5.64281e-06,0.000167275,0.033728,7,8,8.30111e-05,1.12217e-12,0.0858678
S,1,0,0,DUAL3,1.9281e-05,0.000142027,0.135737,19,20,9.45333e-05,2.16734e-06,0.299207
S,1,0,0,DUAL4,0.000178991,0.000239905,0.745912,37,51,9.62254e-05,9.43916e-07,0.350564
S,0,3,1,DUALC1,3.5807e+06,581.73,-3.57454e+06,452,1442,3.78382,16.3901,1.86229
S,0,2,0,DUALC2,60849.9,17.1345,-57298.6,273,6001,0.267218,0.0721239,2.32771
S,1,1,0,DUALC5,0.312902,0.000732393,426.919,500,1906,0.000854002,0.00015345,2.45742
S,0,3,0,DUALC8,18484.5,1.00957,-175.137,390,1464,0.44722,0.610786,8.69823
S,1,0,0,GENHS28,8.2727e-05,8.92249e-05,0.927256,4,5,4.4991e-05,7.28153e-14,0.0068187
S,1,0,0,GOULDQP2,4.55378e-05,0.247118,0.000229813,24,36,9.6298e-05,1.24688e-13,0.375036
S,1,0,0,GOULDQP3,5.66449e-05,2.74604e-05,2.06273,17,23,7.00913e-05,1.22834e-07,0.330983
S,1,0,0,HS118,8.05053e-05,1.21093e-07,664.82,31,654,6.56522e-05,0.00204063,0.0590294
S,1,0,0,HS21,9.75155e-07,9.75546e-09,-99.96,6,46,5.12637e-05,1.88877e-15,0.0050364
S,1,0,0,HS268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0067595
S,1,0,0,HS35,8.93398e-05,0.000804058,0.111022,4,19,2.83692e-05,2.95928e-05,0.0045309
S,1,0,0,HS35MOD,7.52173e-06,3.00869e-05,0.250008,5,8,2.88213e-05,1.85299e-13,0.0046199
S,1,0,0,HS51,0.000261956,2.94937e+11,0.000261956,6,7,5.22028e-05,1.38098e-13,0.0046263
S,1,0,0,HS52,0.00112855,0.000211869,5.32552,12,13,8.00379e-05,7.43957e-13,0.0058545
S,1,0,0,HS53,0.000780749,0.000190751,4.09224,9,10,8.0114e-05,1.91977e-13,0.0050787
S,1,0,0,HS76,0.000129323,2.76224e-05,-4.68195,5,53,4.16224e-05,6.34877e-07,0.0072756
S,1,0,0,HUES-MOD,227.158,6.5229e-06,3.48245e+07,9,20,3.72639e-05,3.07863e-09,0.488421
S,1,0,0,HUESTIS,2.28701e+06,6.56721e-06,3.48245e+11,192,329,9.33129e-05,1.20046e-05,8.27021
S,1,0,0,KSIP,5.80203e-05,0.000100765,0.57574,23,428,9.3517e-05,1.49216e-05,65.0137
S,1,0,0,LASER,0.111794,4.63954e-08,2.4096e+06,64,1283,6.39775e-05,5.42196e-05,9.45485
S,0,0,0,LISWET1,11.1223,0.307905,25.0001,50,882,9.62181e-05,2.19958e-05,34.1943
S,0,0,0,LISWET10,24.486,0.494809,24.9998,47,644,9.82265e-05,1.51402e-05,28.8029
S,0,0,0,LISWET11,24.5267,0.495249,24.9973,47,649,9.80597e-05,1.59893e-05,28.7644
S,0,0,0,LISWET12,1711.93,0.985609,24.9968,47,651,9.83698e-05,1.58964e-05,30.8898
S,1,0,0,LISWET2,0.00278443,0.000111386,24.9953,47,642,9.8341e-05,1.51754e-05,29.151
S,1,0,0,LISWET3,0.00264365,0.000105741,24.9986,47,645,9.83343e-05,1.51754e-05,29.4278
S,1,0,0,LISWET4,0.00264706,0.000105882,24.9975,47,651,9.82306e-05,1.51035e-05,29.0114
S,1,0,0,LISWET5,0.0026225,0.000104756,25.0316,47,630,9.73061e-05,1.56529e-05,28.4238
S,1,0,0,LISWET6,0.00269111,0.000107663,24.9931,47,639,9.83632e-05,1.51988e-05,30.6492
S,0,0,0,LISWET7,473.841,0.949883,25.0002,47,644,9.82782e-05,1.51321e-05,28.9624
S,0,0,0,LISWET8,7119.7,0.996501,25.0002,47,650,9.73072e-05,1.56343e-05,29.0394
S,0,0,0,LISWET9,1938.25,0.987266,24.9999,47,650,9.72793e-05,1.48726e-05,31.7077
S,1,0,0,LOTSCHD,0.00799449,3.33324e-06,2398.41,21,30,7.67259e-05,9.08206e-12,0.00855
S,1,0,0,MOSARQP1,0.000367538,3.85715e-07,-952.876,33,194,9.48594e-05,1.58338e-05,9.57171
