System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
K,0,2,0,DUALC8,17510.2,0.956355,799.12,356,6016,0.36364,0.000189718,4.79138
S,1,0,0,GENHS28,8.2727e-05,8.92249e-05,0.927256,4,5,4.4991e-05,7.28153e-14,0.0025961
S,1,0,0,GOULDQP2,4.46953e-05,0.242546,0.000228971,25,26,9.13919e-05,5.14279e-05,0.294159
S,1,0,0,GOULDQP3,7.12841e-06,3.45572e-06,2.06279,54,60,4.49299e-07,1.09173e-05,0.742182
S,1,2,0,HS118,6.72771e-06,1.01196e-08,664.82,219,6035,0.000151485,0.0139051,0.430588
S,1,0,0,HS21,9.75155e-07,9.75546e-09,-99.96,6,46,5.12637e-05,1.88877e-15,0.0358382
K,1,0,0,HS268,9.53007e-05,166.288,-9.47275e-05,16,35,7.6471e-05,3.49361e-05,0.0130903
S,1,0,0,HS35,5.75353e-05,0.000517818,0.111054,11,12,4.19758e-05,2.48214e-06,0.002198
S,1,0,0,HS35MOD,7.41298e-06,2.96519e-05,0.250007,6,8,2.10769e-05,7.31156e-13,0.002062
S,1,0,0,HS51,0.000261956,2.94937e+11,0.000261956,6,7,5.22028e-05,1.38098e-13,0.0021641
S,1,0,0,HS52,0.00112855,0.000211869,5.32552,12,13,8.00379e-05,7.43957e-13,0.0031131
S,1,0,0,HS53,0.000780749,0.000190751,4.09224,9,10,8.0114e-05,1.91977e-13,0.0028592
K,1,0,0,HS76,8.29594e-05,1.77195e-05,-4.68174,10,47,4.97583e-05,7.83253e-06,0.0067615
S,1,0,0,HUES-MOD,225.944,6.48804e-06,3.48245e+07,13,22,2.54097e-05,2.39064e-08,0.558196
S,1,0,0,HUESTIS,2.28808e+06,6.57029e-06,3.48245e+11,172,291,9.72045e-05,5.88509e-06,6.8762
S,1,0,0,KSIP,2.16156e-05,3.75403e-05,0.575776,87,2140,9.67777e-05,0.102678,69.6639
K,1,2,0,LASER,0.39314,1.63156e-07,2.4096e+06,219,6016,0.00864422,0.00809219,85.8182
K,0,2,0,LISWET1,11.1254,0.307991,24.997,211,6008,0.000157054,0.0222005,398.9
S,0,2,0,LISWET10,24.4882,0.494854,24.9975,213,6007,0.000133631,0.0206092,196.694
S,0,2,0,LISWET11,24.5292,0.495299,24.9948,213,6034,0.000141045,0.0211016,189.412
S,0,2,0,LISWET12,1711.93,0.98561,24.9945,213,6030,0.000142074,0.02111,192.846
S,1,2,0,LISWET2,0.00497846,0.000199154,24.9931,211,6007,0.000132321,0.0182698,198.163
S,1,2,0,LISWET3,0.00462971,0.000185179,24.9966,215,6020,0.000131965,0.0150957,190.725
S,1,2,0,LISWET4,0.00397548,0.000159018,24.9961,216,6036,0.000121701,0.0144999,202.293
S,1,0,0,LISWET5,0.00698873,0.000279167,25.0273,139,3379,9.95911e-05,0.0272447,120.808
S,1,2,0,LISWET6,0.00562308,0.000224961,24.9901,210,6010,0.000140868,0.0211051,215.496
S,0,2,0,LISWET7,473.844,0.949889,24.9973,211,6028,0.00014213,0.0211606,221.073
S,0,2,0,LISWET8,7119.7,0.996501,24.9973,212,6029,0.000142111,0.0211559,188.337
S,0,2,0,LISWET9,1938.25,0.987267,24.9972,211,6028,0.000142088,0.0211495,190.328
S,1,0,0,LOTSCHD,0.00851161,3.54885e-06,2398.41,19,25,8.16953e-05,1.23114e-11,0.006367
K,1,2,0,MOSARQP1,1.35127e-05,1.41809e-08,-952.875,206,6012,0.00169985,0.0225164,126.39
S,1,0,0,MOSARQP2,0.00764507,4.7857e-06,-1597.49,24,45,9.01501e-05,4.39575e-06,0.695798
K,0,2,1,POWELL20,9.83043e+09,0.188722,4.22592e+10,166,6024,9.31471,0.704865,263.49
S,1,0,0,PRIMAL1,3.57013e-06,0.000101966,-0.0350165,95,203,9.52981e-05,0.00757792,0.372208
S,1,0,0,PRIMAL2,2.35012e-06,6.96668e-05,-0.033736,89,226,9.59858e-05,0.0103669,0.642428
S,1,0,0,PRIMAL3,5.02362e-06,3.70048e-05,-0.135761,46,82,8.96459e-05,0.00337303,0.659659
S,1,0,0,PRIMAL4,6.16879e-06,8.26816e-06,-0.746097,31,74,9.12148e-05,0.00309633,0.390992
S,1,0,0,PRIMALC1,0.00348495,5.66175e-07,-6155.25,131,1199,9.52312e-05,0.000407723,0.476861
S,1,0,0,PRIMALC2,0.000227158,6.39646e-08,-3551.31,129,712,8.76147e-05,0.000189447,0.274648
S,1,0,0,PRIMALC5,3.41336,0.00798946,-423.819,61,374,7.46697e-05,1.52292e-06,0.245776
S,1,0,0,PRIMALC8,2.34916,0.000128303,-18311.8,155,3836,1.77673e-05,0.00559194,4.33148
S,0,3,1,Q25FV47,4.51433e+06,0.328447,9.23012e+06,83,2625,4.44065,0.56057,816.853
S,1,0,0,QADLITTL,0.212167,4.41722e-07,480319,137,4597,9.16417e-05,0.147075,3.4261
S,1,0,0,QAFIRO,4.50822e-08,2.83397e-08,-1.59078,151,1697,9.37777e-05,0.00103151,0.540817
S,1,0,0,QBANDM,0.0451564,2.76146e-06,16352.4,69,190,9.53551e-05,1.64072e-05,2.96062
S,1,0,0,QBEACONF,30.164,0.000183132,164742,69,165,6.75429e-05,0.00149086,1.14332
S,1,0,0,QBORE3D,17.7034,0.00571041,3117.9,100,1045,8.74725e-05,0.00118077,8.60046
S,1,0,0,QBRANDY,0.00105329,3.71203e-08,28375.1,183,1275,5.46894e-05,0.000427702,5.38047
K,0,2,1,QCAPRI,1.4336e+07,0.214633,5.24573e+07,193,6007,10459.3,7950.5,35.9134
S,1,0,0,QE226,5.4641e-06,2.56949e-08,212.653,105,1999,5.2602e-05,0.311239,12.0184
S,0,2,0,QETAMACR,15711.7,0.181093,71048.7,190,6034,0.0929804,4.20239,75.5566
S,0,2,0,QFFFFF80,35309.5,0.0404393,837838,198,6027,0.0128107,0.0503474,102.806
S,0,2,1,QFORPLAN,8.23322e+08,0.110415,6.63331e+09,212,6039,7.46553,0.349842,28.0584
S,1,3,1,QGFRDXPN,5.29788e+08,0.00525632,1.00261e+11,343,5398,73.0082,5.86043e-05,81.3721
S,1,0,0,QGROW15,1829.67,1.7992e-05,-1.01692e+08,222,1119,9.55413e-05,1.31502e-05,18.2264
S,1,0,0,QGROW22,2620.86,1.75157e-05,-1.49626e+08,151,861,5.37483e-05,0.000429983,21.0142
S,1,0,0,QGROW7,859.75,2.00882e-05,-4.27979e+07,264,808,2.1285e-05,3.41136e-06,6.20934
K,1,2,0,QISRAEL,86.3687,3.40734e-06,2.53478e+07,195,6020,0.00338723,5.84307,15.3733
S,1,2,0,QPCBLEND,2.25253e-06,0.000287219,-0.00784029,228,6032,0.00206976,0.0221742,3.1843
K,0,2,1,QPCBOEI1,242187,0.0210526,1.12617e+07,166,6016,1.44874,0.404201,16.5676
S,0,2,1,QPCBOEI2,914564,0.111915,7.2574e+06,192,6005,9.3149,0.189286,5.65761
K,0,2,0,QPCSTAIR,282803,0.0455811,5.92158e+06,207,6012,0.444849,43.0534,28.067
K,1,2,1,QPILOTNO,1754.72,0.000371088,4.73034e+06,191,6034,8.68788,498286,277.115
S,1,0,0,QPTEST,4.28464e-07,9.80046e-08,4.37187,86,169,2.50701e-05,7.50837e-05,0.0080594
K,1,0,0,QRECIPE,0.000799323,2.99803e-06,-266.617,56,71,5.14802e-05,7.37584e-12,0.141512
K,1,2,0,QSC205,1.80344e-06,0.000310192,-0.00581576,227,6002,0.0209446,0.0159019,13.0232
K,1,0,0,QSCAGR25,31.9839,1.58542e-07,2.01738e+08,133,2701,8.7386e-05,0.00812101,16.3926
S,1,0,0,QSCAGR7,46.565,1.73324e-06,2.6866e+07,87,1379,5.64389e-05,0.0201887,1.53943
K,0,2,0,QSCFXM1,172651,0.0102265,1.671e+07,171,6009,0.990876,2.15856,44.2198
K,0,2,1,QSCFXM2,1.76238e+06,0.0634495,2.60138e+07,170,6038,8.6132,7.76468,87.0449
S,0,3,1,QSCFXM3,3.05916e+07,0.992708,224720,9,298,35.5863,432.604,26.7437
S,1,2,0,QSCORPIO,16.1902,0.0086095,1864.32,198,6029,0.00728433,2.12817,26.6925
K,0,2,0,QSCRS8,80.4223,0.0889076,824.138,185,6019,0.0404012,4.73753,79.206
S,1,0,0,QSCSD1,9.63972e-07,1.11228e-07,8.66667,129,168,8.6577e-05,0.000519462,2.62175
S,1,0,0,QSCSD6,0.0152129,0.000299418,50.793,62,100,4.7451e-05,0.000259663,4.0991
S,1,0,0,QSCSD8,0.000622661,6.61867e-07,940.763,42,158,3.01751e-05,1.24655e-05,14.1022
S,0,3,1,QSCTAP1,701.6,0.495529,714.261,9,70,1.48386,111.968,1.84811
K,1,0,0,QSCTAP2,0.00411864,2.37382e-06,1735.03,34,270,7.17199e-05,0.00347353,7.13233
S,0,3,1,QSCTAP3,15802.4,10.9834,-14363.6,5,107,174.727,29916.8,12.8433
S,0,2,1,QSEBA,7.82826e+07,0.960737,3.19925e+06,165,6009,17.6249,0.393053,184.823
S,0,2,0,QSHARE1B,8626.2,0.0119795,728705,319,6023,0.000162099,9.74328e-05,6.70147
S,0,2,0,QSHARE2B,3899.71,0.333204,7803.98,281,6013,0.203604,0.00941999,7.1276
S,0,3,1,QSHELL,3.38334e+11,0.215138,1.2343e+12,174,1242,278.115,0.00231831,144.238
S,1,2,0,QSHIP04L,15171,0.00626897,2.40484e+06,366,6035,0.142621,0.000206317,172.341
S,0,2,0,QSHIP04S,104130,0.0429402,2.32086e+06,329,6010,0.159253,0.000370067,113.169
S,0,2,0,QSHIP08L,701901,0.295408,1.67414e+06,346,6004,0.608176,1.99144e-05,860.791
S,0,2,0,QSHIP08S,408545,0.171245,1.97718e+06,368,6029,0.321701,4.22369e-05,337.346
S,0,2,0,QSHIP12L,486465,0.161141,2.53241e+06,401,6026,0.542697,2.24339e-06,1034.89
S,0,3,0,QSHIP12S,590412,0.193137,2.46655e+06,390,4808,0.479524,2.38005e-06,343.13
S,0,3,1,QSIERRA,2.27326e+07,0.957143,4.6483e+07,6,132,3.39573e+06,2.89154e+11,10.996
S,0,2,0,QSTAIR,177231,0.0221943,7.80822e+06,352,6039,0.72175,0.000109312,85.0463
S,1,0,0,QSTANDAT,0.02421,3.77582e-06,6411.86,113,994,3.89803e-05,0.0246054,27.8697
S,1,0,0,S268,9.62841e-05,168.004,-9.5711e-05,16,35,7.6471e-05,1.89401e-05,0.0034582
K,1,2,0,STADAT1,128757,0.00451352,-2.86556e+07,154,6010,0.0682901,175.94,123.115
K,0,2,0,STADAT2,11.6096,0.35583,-21.0171,155,6038,0.153113,682.921,94.0234
K,0,2,0,STADAT3,14.82,0.414204,-20.9595,162,6037,0.289186,1458.02,210.955
S,1,0,0,STCQP1,11.941,7.69675e-05,155132,68,92,9.18479e-05,6.79465e-07,1780.34
S,1,0,0,STCQP2,0.000340302,1.52415e-08,22327.3,168,614,9.67482e-05,9.67482e-05,2710.92
S,1,0,0,TAME,2.50046e-11,inf,2.50046e-11,3,4,1.18858e-05,2.73126e-15,0.0017793
S,0,0,0,UBH1,11.089,9.93636,12.205,195,2529,9.95854e-05,7.03931e-05,263.544
S,0,0,0,VALUES,0.0852735,0.061057,-1.31135,37,100,1.7541e-05,2.68055e-08,0.420098
K,0,2,0,YAO,194.179,0.982171,3.52496,188,6033,0.137865,0.0656244,85.3369
S,1,0,0,ZECEVIC2,0.000199214,4.82942e-05,-4.1252,94,251,9.9608e-05,0.00799623,0.009254

S,1,0,0,CVXQP1S,1.63639,0.000141181,11589.1,304,3303,9.97044e-05,1.27958e-05,15.7405
S,1,0,0,CVXQP2S,0.212478,2.61642e-05,8120.73,111,186,9.28857e-05,1.89935e-06,1.01173
K,0,2,0,DUALC2,60195.4,16.9502,-56644.1,189,6019,0.265839,0.181955,2.76786
K,1,0,0,DUALC5,0.0373035,8.73143e-05,427.195,167,814,9.91385e-05,1.2259e-05,0.690938
K,0,1,0,DUALC8,12763.8,0.697122,5545.51,500,1615,0.182106,0.0966276,1.74423
K,1,0,0,HS118,8.05053e-05,1.21093e-07,664.82,31,654,6.56522e-05,0.00204063,0.0721792
S,1,0,0,HS21,9.75155e-07,9.75546e-09,-99.96,6,46,5.12637e-05,1.88877e-15,0.0034826
K,1,0,0,LASER,0.111791,4.63941e-08,2.4096e+06,64,1283,6.3984e-05,5.42287e-05,21.2194
K,0,0,0,LISWET1,11.1223,0.307905,25.0001,50,882,9.62181e-05,2.19958e-05,66.5289
S,1,0,0,LISWET5,0.0026225,0.000104756,25.0316,47,630,9.73061e-05,1.56529e-05,29.8029
S,0,0,0,LISWET9,1938.25,0.987266,24.9999,47,650,9.72793e-05,1.48726e-05,30.8065
S,1,0,0,MOSARQP1,0.000367538,3.85715e-07,-952.876,33,194,9.48594e-05,1.58338e-05,9.29107
S,1,0,0,PRIMALC1,7.29447,0.00118508,-6162.55,98,1164,9.82179e-05,1.1885e-05,0.49993
S,1,0,0,QADLITTL,0.189555,3.94644e-07,480319,135,4460,9.72936e-05,0.13769,3.43352
S,1,0,0,QBEACONF,30.8309,0.00018718,164743,78,295,5.09034e-05,6.86175e-06,1.57767
K,1,0,0,QE226,0.00495858,2.33177e-05,212.648,93,1602,6.81242e-05,5.60176e-05,10.31
S,0,3,1,QISRAEL,2.58887e+07,1.02134,-540814,5,99,1452.71,335359,1.13536
S,1,0,0,QPCBLEND,0.00114542,0.146052,-0.00898796,76,478,8.89544e-05,1.54357e-05,0.562515
K,0,2,1,QPCBOEI1,170572,0.0148273,1.13333e+07,168,6013,1.98479,1.65288,16.6725
S,1,0,0,QSC205,4.49185e-05,0.00772598,-0.00576903,50,670,8.92748e-05,1.80786e-05,1.04678
K,1,0,0,QSCAGR25,19.193,9.51382e-08,2.01738e+08,146,3172,4.27513e-05,0.00231288,19.2232
S,0,3,1,QSCTAP1,701.623,0.495545,714.238,9,69,1.48393,111.851,1.90543
S,0,1,0,QSHARE1B,8663.45,0.0120313,728742,500,5375,0.000162101,2.32654e-05,8.43895
K,0,1,1,QSIERRA,3.13181e+06,0.131863,2.06186e+07,500,3038,3.39954,0.637874,75.7886
S,1,0,0,S268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0041813
S,0,2,0,UBH1,11.3955,10.211,12.5115,233,6007,0.000267162,0.000264449,580.637

S,1,0,0,CVXQP1S,1.6364,0.000141182,11589.1,331,3570,9.9697e-05,1.20019e-05,17.0575
S,1,0,0,CVXQP2S,0.212142,2.61228e-05,8120.73,116,224,9.27669e-05,1.40624e-05,1.3634
S,1,2,0,CVXQP3S,1.77425,0.000148554,11941.7,408,6013,0.000217902,4.01487e-05,34.6436
K,0,2,0,DUALC2,115808,32.61,-112257,158,6003,0.42885,0.0135428,2.87516
K,1,0,0,DUALC5,0.0366071,8.56843e-05,427.196,162,846,9.72702e-05,7.67995e-06,0.8071
K,0,1,0,DUALC8,17959.6,0.980895,349.794,500,2791,0.391821,0.00678365,4.44552
K,1,0,0,HS118,5.14136e-05,7.73345e-08,664.82,32,699,5.07397e-05,0.00150003,0.0901302
K,1,0,0,LASER,2.77627,1.15217e-06,2.4096e+06,58,681,9.86213e-05,1.74794e-05,12.3947
K,0,0,0,LISWET1,11.1223,0.307906,25.0001,49,880,9.64744e-05,2.22543e-05,65.5367
S,1,0,0,LISWET5,0.00269384,0.000107606,25.0316,46,617,9.97215e-05,1.61385e-05,31.0577
S,0,0,0,LISWET9,1938.25,0.987266,25,47,655,9.63704e-05,1.54206e-05,35.3689
S,1,0,0,MOSARQP1,0.000396741,4.16362e-07,-952.876,34,191,9.85699e-05,1.40934e-05,10.5663
S,1,0,0,PRIMALC1,7.92994,0.00128832,-6163.18,93,1069,6.25879e-05,3.23451e-05,0.483078
S,1,2,0,QADLITTL,9.78107,2.03637e-05,480309,258,6000,0.00261545,0.00229524,5.98714
S,1,0,0,QBEACONF,30.8308,0.00018718,164743,78,300,5.09035e-05,6.90728e-06,1.88022
K,1,0,0,QE226,0.00287906,1.35387e-05,212.651,95,1721,6.76499e-05,7.89332e-05,12.4516
S,0,3,1,QISRAEL,2.58887e+07,1.02134,-540814,5,99,1452.71,335359,1.38626
S,1,0,0,QPCBLEND,0.00114329,0.14578,-0.00898583,76,475,8.87013e-05,1.38232e-05,0.419646
K,0,2,1,QPCBOEI1,356650,0.0310025,1.11473e+07,161,6024,2.35708,0.018669,19.2131
S,1,0,0,QSC205,2.38165e-05,0.00409643,-0.00583777,52,763,4.76234e-05,1.53824e-05,1.48156
K,1,0,0,QSCAGR25,27.3209,1.35428e-07,2.01738e+08,169,4021,6.34805e-05,0.0016382,27.887
S,0,3,1,QSCTAP1,701.558,0.495499,714.303,9,79,1.48387,114.921,2.25161
S,0,2,0,QSHARE1B,9033.76,0.0125455,729112,347,6020,0.00016018,0.000119507,8.00889
K,0,1,1,QSIERRA,3.61106e+06,0.152042,2.01394e+07,500,3663,3.4128,0.00877544,102.802
S,1,0,0,S268,0.000116558,203.379,-0.000115985,16,37,9.35388e-05,3.81455e-06,0.0399154
S,0,2,0,UBH1,10.7847,9.66371,11.9007,234,6003,0.000267482,0.000264692,586.539

S,1,0,0,CVXQP1S,1.63639,0.000141181,11589.1,304,3303,9.97044e-05,1.27958e-05,15.7435
S,1,0,0,CVXQP2S,0.212478,2.61642e-05,8120.73,111,186,9.28857e-05,1.89935e-06,0.969737
S,1,2,0,CVXQP3S,1.75886,0.000147266,11941.7,437,6014,0.000215367,2.50629e-05,34.9327
K,0,2,0,DUALC2,59382,16.7212,-55830.7,171,6028,0.264294,3.57057,2.51582
K,1,0,0,DUALC5,0.0366419,8.57657e-05,427.196,171,900,9.73637e-05,6.62727e-06,0.755374
K,0,1,0,DUALC8,11633.6,0.635393,6675.72,500,2405,0.151132,0.195133,2.40751
K,1,0,0,HS118,0.000147345,2.21632e-07,664.82,31,729,8.59825e-05,0.00393127,0.0812493
K,1,0,0,LASER,0.111791,4.63941e-08,2.4096e+06,64,1283,6.3984e-05,5.42287e-05,20.7757
K,0,0,0,LISWET1,11.1223,0.307906,25.0001,50,885,9.71227e-05,2.0686e-05,64.3616
S,1,0,0,LISWET5,0.00258363,0.000103204,25.0317,48,643,9.58259e-05,1.56787e-05,29.0469
S,0,0,0,LISWET9,1938.25,0.987266,24.9999,48,652,9.67304e-05,1.57529e-05,31.265
S,1,0,0,MOSARQP1,0.000367538,3.85715e-07,-952.876,33,194,9.48594e-05,1.58338e-05,9.44858
S,1,0,0,PRIMALC1,0.200562,3.25839e-05,-6155.05,89,1116,4.77034e-05,1.9011e-05,0.513668
S,1,0,0,QADLITTL,0.25143,5.23466e-07,480319,145,5027,9.08113e-05,0.0232868,4.44113
S,1,0,0,QBEACONF,30.5061,0.000185209,164743,74,328,5.08174e-05,0.000234385,1.59228
K,1,0,0,QE226,0.0011328,5.327e-06,212.652,125,2914,9.55741e-05,0.0005289,18.3532
S,0,3,1,QISRAEL,2.58887e+07,1.02134,-540814,5,99,1452.71,335359,1.17853
S,1,0,0,QPCBLEND,0.000474649,0.0605224,-0.00831719,84,1253,6.56863e-05,1.49931e-05,0.923366
K,0,2,1,QPCBOEI1,170572,0.0148273,1.13333e+07,168,6013,1.98479,1.65288,16.9447
S,1,0,0,QSC205,3.7425e-06,0.00064371,-0.00581769,61,1299,1.55113e-05,0.000653575,1.97034
K,1,0,0,QSCAGR25,1.25771,6.23437e-09,2.01738e+08,167,4364,9.11131e-05,0.00337826,26.6368
S,0,3,1,QSCTAP1,701.623,0.495545,714.238,9,69,1.48393,111.851,1.78299
S,0,2,0,QSHARE1B,8771.58,0.0121814,728850,470,6031,0.000160832,3.18714e-05,9.25639
K,0,1,1,QSIERRA,3.04049e+06,0.128018,2.071e+07,500,4604,3.41283,0.737272,113.597
S,1,0,0,S268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0047157

S,1,2,0,CVXQP1S,5.38345,0.000464463,11585.3,289,6013,0.000342795,1.15963e-06,36.0303
S,1,0,0,CVXQP2S,0.212478,2.61642e-05,8120.73,111,186,9.28857e-05,1.89935e-06,1.7171
S,1,2,0,CVXQP3S,3.14576,0.000263388,11940.3,273,6020,0.000498431,6.59276e-06,41.0641
K,0,2,0,DUALC2,97584.3,27.4784,-94033,167,6022,0.375036,32.501,3.05481
K,1,0,0,DUALC5,0.037559,8.79123e-05,427.195,161,846,9.98228e-05,3.51409e-06,1.0001
K,0,3,0,DUALC8,18307.1,0.999877,2.25802,138,1339,0.419195,0.00015062,2.33056
K,1,0,0,HS118,6.63525e-05,9.98052e-08,664.82,31,666,4.38536e-05,0.00163356,0.201073
K,1,0,0,LASER,0.868965,3.60626e-07,2.4096e+06,53,735,8.50668e-05,4.46635e-05,14.1867
K,0,0,0,LISWET1,11.1223,0.307906,25.0001,50,929,9.69954e-05,1.84919e-05,77.3106
S,1,0,0,LISWET5,0.00259778,0.000103769,25.0317,47,675,9.64474e-05,1.12674e-05,33.7283
S,0,0,0,LISWET9,1938.25,0.987266,25,47,693,9.64505e-05,1.06592e-05,36.4607
S,1,0,0,MOSARQP1,0.000367538,3.85715e-07,-952.876,33,194,9.48594e-05,1.58338e-05,10.3622
S,1,0,0,PRIMALC1,7.51365,0.00122069,-6162.76,94,949,5.53813e-05,9.16798e-06,0.520119
S,1,2,0,QADLITTL,7.28281,1.51624e-05,480312,192,6030,0.00195527,0.0012448,6.33362
S,1,0,0,QBEACONF,31.3924,0.00019059,164743,87,407,5.08959e-05,1.35586e-05,2.06817
K,1,0,0,QE226,0.00130162,6.12084e-06,212.652,101,1905,4.63882e-05,0.000440201,13.7295
S,0,3,1,QISRAEL,2.58887e+07,1.02134,-540814,5,99,1452.71,335359,1.32846
S,1,0,0,QPCBLEND,0.00114534,0.146042,-0.00898788,76,477,8.89685e-05,1.56392e-05,0.433385
K,0,2,1,QPCBOEI1,273365,0.0237628,1.12305e+07,166,6032,1.67606,0.120701,18.5588
S,1,0,0,QSC205,0.000174374,0.0299924,-0.00563958,49,682,9.62434e-05,1.71452e-05,1.22915
K,1,0,0,QSCAGR25,32.3349,1.60282e-07,2.01738e+08,146,3363,6.04049e-05,0.000864746,22.5165
S,0,3,1,QSCTAP1,701.623,0.495545,714.238,9,69,1.48393,111.851,2.05664
S,0,2,0,QSHARE1B,10295.9,0.0142983,730374,241,6034,0.000241969,1.16829e-05,11.0782
K,0,3,1,QSIERRA,3.59646e+06,0.151427,2.0154e+07,104,1650,3.4128,0.00362812,43.4901
S,1,0,0,S268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0041515
S,0,2,0,UBH1,10.7442,9.62741,11.8602,235,6033,0.000264702,0.000261955,634.784
