System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,3,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,125,685,5.49314e-06,6.39046e-08,1.31736,49
S,1,0,0,HUESTIS,2.27921e+06,6.54481e-06,3.48245e+11,11,37,7.25148e-07,1.47804e-07,0.0672726,0
K,1,0,0,KSIP,1.37819e-06,2.39353e-06,0.575797,90,283,7.17406e-07,6.39937e-08,0.0538493,0
S,1,0,0,LASER,0.12015,4.9863e-08,2.4096e+06,27,58,8.2143e-07,8.57115e-09,0.0604422,0
S,0,0,0,LISWET1,11.1149,0.307702,25.0075,270,1028,9.89273e-07,4.58287e-10,4.16076,0
S,0,0,0,LISWET10,24.4838,0.494764,25.002,235,768,9.93975e-07,2.93781e-10,2.74369,0
S,0,0,0,LISWET11,24.5245,0.495204,24.9995,184,527,9.88702e-07,1.61053e-09,2.52782,0
S,0,0,0,LISWET12,1704.51,0.981335,32.4199,684,4522,9.99962e-07,2.58814e-10,15.5779,6
S,1,0,0,LISWET2,0.000513954,2.05597e-05,24.9976,216,772,9.82429e-07,1.19918e-09,3.13407,0
S,1,0,0,LISWET3,0.000380328,1.52124e-05,25.0008,180,551,9.94317e-07,1.51286e-09,2.09594,0
S,1,0,0,LISWET4,0.000384176,1.5367e-05,24.9997,174,531,9.74671e-07,1.40089e-09,2.00221,0
S,1,0,0,LISWET5,0.000386997,1.54587e-05,25.0339,172,520,9.95507e-07,2.02679e-09,2.05068,0
S,1,0,0,LISWET6,0.000422192,1.68905e-05,24.9953,176,523,9.87531e-07,1.8001e-09,2.07904,0
S,0,0,0,LISWET7,473.839,0.949879,25.0024,163,510,9.99086e-07,2.34075e-09,2.22121,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0023,205,634,9.84565e-07,5.18189e-10,2.51595,0
S,0,0,0,LISWET9,1932.26,0.984214,30.9915,690,4125,9.99989e-07,1.11065e-10,12.8429,15
S,1,0,0,LOTSCHD,0.00539688,2.25018e-06,2398.41,24,108,8.22978e-07,1.98602e-08,0.00155971,0
S,1,0,0,MOSARQP1,5.01187e-06,5.25973e-09,-952.875,55,111,9.50184e-07,1.6388e-08,0.107375,0
S,1,0,0,MOSARQP2,4.43472e-05,2.77607e-08,-1597.48,31,61,7.13668e-07,1.48296e-08,0.0264345,0
S,1,0,0,POWELL20,1.80498e+08,0.00346515,5.19091e+10,606,15318,9.97255e-07,2.40631e-07,36.449,0
S,1,0,0,PRIMAL1,1.70602e-07,4.87254e-06,-0.0350128,5,10,9.62357e-07,5.902e-07,0.00425471,0
S,1,0,0,PRIMAL2,1.90442e-08,5.64546e-07,-0.0337337,4,11,3.69814e-07,3.06282e-09,0.00608617,0
S,1,0,0,PRIMAL3,8.07211e-09,5.94605e-08,-0.135756,4,20,3.12732e-07,4.1238e-09,0.0213347,0
S,1,0,0,PRIMAL4,5.39972e-08,7.23734e-08,-0.746091,4,26,6.29184e-07,6.75152e-09,0.0169167,0
S,1,0,0,PRIMALC1,0.000863649,1.40311e-07,-6155.25,85,701,8.72783e-07,7.69864e-08,0.0211777,0
S,1,0,0,PRIMALC2,0.00473443,1.33315e-06,-3551.31,59,241,8.16048e-07,9.25319e-08,0.00685917,0
S,1,0,0,PRIMALC5,0.0124161,2.90618e-05,-427.22,37,736,2.61015e-07,8.10848e-07,0.0377217,0
S,1,0,0,PRIMALC8,8.38847e-05,4.5815e-09,-18309.4,131,2992,9.24968e-07,5.17294e-08,0.236839,0
S,1,3,0,Q25FV47,1210.84,8.80963e-05,1.37432e+07,272,5075,2.70974e-05,8.06432e-09,36.0102,166
S,1,0,0,QADLITTL,1.89684,3.94913e-06,480317,73,1670,9.63959e-07,2.6029e-05,0.0558872,9
S,1,0,0,QAFIRO,0.000215428,0.000135422,-1.59057,16,251,6.73147e-07,6.96536e-07,0.00474971,0
S,1,0,0,QBANDM,9.78332e-05,5.98283e-09,16352.3,11559,110840,7.73841e-07,1.42594e-08,121.133,4588
S,1,3,0,QBEACONF,31.5812,0.000191736,164744,241,5406,1.97261e-05,2.11732e-08,0.405734,209
S,1,3,0,QBORE3D,7.16961,0.00231263,3107.37,78504,2861979,1.4033e-06,3.8421e-09,234.17,10668
S,1,0,0,QBRANDY,0.0883656,3.11419e-06,28375.2,59,668,6.7179e-07,6.74293e-08,0.222468,8
S,0,3,0,QCAPRI,1.40906e+07,0.210959,5.27026e+07,452,13919,0.00138434,5.61875e-08,2.513,270
S,1,0,0,QE226,8.5318e-05,4.01207e-07,212.654,59,376,6.46989e-08,9.37521e-08,0.293357,9
S,0,4,0,QETAMACR,2013.53,0.023208,84746.8,24717,1618651,0.00458886,6.9904e-08,1200.06,31402
S,0,3,0,QFFFFF80,95265.2,0.109106,968413,248,4662,0.000129772,1.49993e-09,5.49878,204
S,0,3,0,QFORPLAN,8.23835e+08,0.110484,6.6328e+09,258,5388,0.0306361,5.76859e-07,1.33853,198
S,1,3,0,QGFRDXPN,3.06596e+06,3.04191e-05,1.00788e+11,343,4302,0.123112,2.89739e-08,2.16805,249
S,1,4,0,QGROW15,221105,0.00217423,-1.01473e+08,27497,1031125,0.00493289,0.00115631,1200.02,2073
S,1,4,0,QGROW22,4509.01,3.01346e-05,-1.49624e+08,18253,698327,0.00128249,0.000843131,1200.01,100
S,1,4,0,QGROW7,281678,0.00658147,-4.2517e+07,63929,2403401,0.00432003,0.00187415,1200.01,148
K,1,0,0,QISRAEL,0.186983,7.3767e-09,2.53478e+07,288,7523,1.10643e-07,3.07007e-08,0.296854,26
S,1,0,0,QPCBLEND,4.6203e-06,0.000589134,-0.00784716,54,140,7.5893e-07,9.60613e-09,0.0100233,0
S,1,0,0,QPCBOEI1,47.5693,4.13506e-06,1.15039e+07,67,491,9.87736e-07,2.4264e-07,0.0665721,9
K,1,0,0,QPCBOEI2,11.3637,1.39057e-06,8.17195e+06,1004294,10659250,9.99998e-07,4.37462e-10,184.506,372331
S,1,0,0,QPCSTAIR,87.264,1.40649e-05,6.2043e+06,101,312,9.90322e-07,5.43482e-08,0.230446,20
S,1,3,0,QPILOTNO,3096.25,0.000654794,4.73168e+06,245,4731,0.000214898,3.1783e-09,15.0312,199
S,1,0,0,QPTEST,4.49988e-06,1.02928e-06,4.37187,9,10,3.35246e-07,3.09235e-08,0.000100292,0
S,1,0,0,QRECIPE,6.37182e-07,2.38989e-09,-266.616,34,85,1.67325e-08,5.2059e-08,0.0041855,0
K,1,0,0,QSC205,8.50051e-07,0.000146209,-0.0058148,36,164,6.95288e-07,1.03921e-07,0.0162115,0
S,1,0,0,QSCAGR25,39.4722,1.95661e-07,2.01738e+08,1986,77983,7.0638e-07,1.49774e-06,11.304,16
S,1,0,0,QSCAGR7,6.61823,2.46343e-07,2.68659e+07,1482,57617,9.91603e-07,1.04904e-06,2.31529,16
S,1,3,0,QSCFXM1,27435,0.00162504,1.68553e+07,256,3588,1.57177e-05,1.43423e-08,1.68936,129
S,0,3,0,QSCFXM2,657908,0.0236861,2.71183e+07,292,5732,0.000468355,2.96791e-08,5.38277,207
S,0,3,0,QSCFXM3,1.03401e+06,0.0335539,2.97823e+07,254,4001,0.0003984,1.58988e-08,6.92737,196
K,1,0,0,QSCORPIO,0.000322042,1.71253e-07,1880.51,109,494,1.19406e-07,1.70977e-07,0.0976492,49
S,1,0,0,QSCRS8,0.0249772,2.76125e-05,904.535,70,560,8.09595e-07,2.27247e-05,0.639764,13
S,1,0,0,QSCSD1,0.000155585,1.79522e-05,8.66682,32,73,8.51052e-07,3.34923e-09,0.064409,0
S,1,0,0,QSCSD6,4.1713e-05,8.2099e-07,50.8082,82,304,9.15905e-07,3.47976e-08,0.384813,12
S,1,0,0,QSCSD8,0.000112671,1.19766e-07,940.763,39,205,5.67043e-07,1.22799e-07,0.921893,0
S,1,0,0,QSCTAP1,0.00310653,2.19409e-06,1415.86,42,187,9.98016e-07,0.000121183,0.116765,0
S,1,0,0,QSCTAP2,5.33678e-05,3.07591e-08,1735.03,25,73,5.83601e-07,1.86677e-08,0.222027,0
S,1,0,0,QSCTAP3,8.92228e-05,6.20139e-08,1438.75,42,146,9.80692e-07,6.09198e-08,0.48554,0
S,0,3,0,QSEBA,4.8857e+07,0.599607,3.26248e+07,285,4191,0.104463,5.57437e-08,9.14441,220
S,1,4,0,QSHARE1B,6954.51,0.009658,727033,685669,21536102,2.17305e-05,7.0055e-09,1200,150356
K,1,0,0,QSHARE2B,0.160619,1.37238e-05,11703.5,85,1446,7.82739e-07,1.69314e-05,0.034958,15
S,1,3,1,QSHELL,6.7462e+09,0.00428974,1.56589e+12,184,3552,42.5308,5.91343e-06,22.9494,118
S,1,3,0,QSHIP04L,727.871,0.000300771,2.41929e+06,2711,106340,0.000438297,1.22847e-06,97.525,4728
S,1,3,0,QSHIP04S,1950.29,0.000804246,2.42304e+06,371,11053,0.00124935,4.87965e-07,5.75688,660
S,1,3,0,QSHIP08L,128.067,5.38995e-05,2.37591e+06,285,3241,0.000348849,6.02041e-09,23.2611,237
S,1,3,0,QSHIP08S,312.643,0.000131047,2.38542e+06,407,11469,0.00120186,7.8907e-09,24.9603,298
S,1,3,0,QSHIP12L,1645.12,0.000544943,3.01723e+06,1087,54399,0.00132459,1.06396e-08,351.802,924
S,1,3,0,QSHIP12S,2832.53,0.000926583,3.05413e+06,3222,264160,0.00131779,1.03468e-08,538.902,5549
S,1,0,0,QSIERRA,52.7178,2.21965e-06,2.37505e+07,51,588,8.80768e-07,3.39466e-08,0.864133,27
S,1,3,0,QSTAIR,14679,0.00183821,7.97077e+06,6559,313878,0.000931118,8.5502e-08,187.312,7514
S,1,0,0,QSTANDAT,0.00279413,4.35776e-07,6411.84,47,148,7.21765e-07,6.88985e-08,0.201052,0
S,1,0,0,S268,1.77421e-06,3.09578,-1.2011e-06,62,265,9.88869e-07,4.18674e-08,0.00121892,15
K,0,-3,1,STADAT1,1e+20,3.50547e+12,1e+20,2942,114100,1e+20,1e+20,136.794,0
K,1,0,0,STADAT2,0.000457099,1.401e-05,-32.6262,23237,899354,9.9968e-07,4.92425e-07,1171.34,0
K,0,4,0,STADAT3,29.1359,0.814319,-6.64357,12243,470598,0.53555,6.50493,1200.09,0
S,1,0,0,STCQP1,0.608392,3.92148e-06,155143,55,281,7.85161e-07,1.59389e-07,472.167,0
S,1,0,0,STCQP2,0.0193692,8.67511e-07,22327.3,84,292,9.89534e-07,7.85136e-08,105.934,0
S,1,0,0,TAME,2.5e-11,inf,2.5e-11,5,6,1.01741e-07,9.23491e-13,8.5416e-05,0
S,0,4,0,UBH1,0.745718,0.668206,1.86172,5647,219017,1.30616e-06,1.91431e-07,1200.2,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,104,326,9.52548e-07,2.18562e-08,0.0652245,0
S,0,4,0,YAO,113.779,0.575501,83.9253,19730,667529,1.07943e-06,1.27883e-09,1772.96,1597
S,1,0,0,ZECEVIC2,3.97414e-06,9.63427e-07,-4.125,6,7,6.62356e-07,2.12359e-08,8.3042e-05,0
