System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,1,0,0,PRIMAL2,1.88696e-08,5.5937e-07,-0.0337337,5,11,4.82745e-07,8.43707e-09,0.0891582
S,1,0,0,PRIMAL3,1.71389e-08,1.26248e-07,-0.135756,4,18,6.37001e-07,1.4219e-07,0.292959
S,1,0,0,PRIMAL4,2.09789e-08,2.81184e-08,-0.746091,5,23,1.33991e-07,4.77848e-08,0.211192
S,1,0,0,PRIMALC1,0.00102193,1.66026e-07,-6155.25,160,892,9.12995e-07,6.28094e-08,0.443873
S,1,0,0,PRIMALC2,0.00595454,1.67672e-06,-3551.31,99,256,8.54984e-07,5.89435e-08,0.129742
S,1,0,0,PRIMALC5,0.0245636,5.74948e-05,-427.208,116,2348,3.40064e-07,5.3719e-08,1.88597
S,1,0,0,PRIMALC8,0.000151097,8.25239e-09,-18309.4,214,4667,9.45883e-07,2.89015e-06,5.8305
S,1,3,0,Q25FV47,1943.68,0.000141416,1.37425e+07,287,4346,4.83476e-05,5.82712e-09,506.98
S,1,0,0,QADLITTL,1.9472,4.05397e-06,480317,109,2153,9.89607e-07,5.02866e-06,1.89576
S,1,0,0,QAFIRO,3.96429e-05,2.49204e-05,-1.59082,58,154,8.91334e-07,1.55446e-08,0.0793707
S,1,2,0,QBANDM,0.0405685,2.4809e-06,16352.4,603,6006,2.71412e-06,6.63481e-10,65.3327
S,1,3,0,QBEACONF,30.4931,0.00018513,164743,273,4595,1.97261e-05,1.13701e-07,10.09
S,1,2,0,QBORE3D,23.6567,0.00763069,3123.86,304,6033,6.78093e-05,1.68035e-07,26.0681
S,1,0,0,QBRANDY,0.223116,7.86307e-06,28375.3,120,551,8.22382e-07,1.25751e-06,4.15687
S,0,2,0,QCAPRI,1.40783e+07,0.210774,5.2715e+07,283,6020,0.00138385,1.02017e-05,26.5724
S,1,0,0,QE226,0.000114351,5.37735e-07,212.654,111,349,1.096e-07,4.12551e-07,4.4607
S,0,2,0,QETAMACR,6684.69,0.0770478,80075.7,274,6026,0.0187668,8.65659e-05,44.6969
S,0,3,0,QFFFFF80,101753,0.116536,974900,361,4274,0.000210762,1.36523e-09,99.7249
S,0,2,0,QFORPLAN,8.23835e+08,0.110484,6.6328e+09,284,6010,0.0307388,6.4593e-07,31.6974
S,1,3,0,QGFRDXPN,9.77529e+06,9.69862e-05,1.00781e+11,343,5136,0.28216,5.46633e-08,55.2984
S,1,2,0,QGROW15,23817.6,0.000234209,-1.0167e+08,357,6011,0.0037542,3.08182e-05,87.7072
S,1,2,0,QGROW22,1.46959e+06,0.00982158,-1.48159e+08,362,6019,0.0085678,1.06711e-05,135.207
S,1,2,0,QGROW7,118381,0.00276599,-4.26803e+07,402,6011,0.00339259,2.76926e-06,40.0522
K,1,2,0,QISRAEL,142.38,5.61706e-06,2.5348e+07,450,6025,1.31015e-05,2.27279e-09,15.2008
S,1,0,0,QPCBLEND,4.80548e-06,0.000612746,-0.00784735,106,193,8.16864e-07,3.52229e-08,0.234928
S,1,0,0,QPCBOEI1,46.4402,4.03691e-06,1.15039e+07,106,368,9.66942e-07,6.36334e-08,1.23796
K,0,2,0,QPCBOEI2,664042,0.0812586,7.50792e+06,463,6011,0.0843084,1.08515e-08,6.71084
S,1,0,0,QPCSTAIR,85.2975,1.37479e-05,6.2043e+06,210,378,9.71159e-07,3.84555e-08,4.03577
S,1,3,0,QPILOTNO,3166.7,0.000669692,4.73175e+06,292,4152,0.00024261,1.38871e-09,224.299
S,1,0,0,QPTEST,1.22093e-05,2.7927e-06,4.37186,12,13,8.43535e-07,7.10642e-09,0.0045408
S,1,0,0,QRECIPE,6.46641e-07,2.42536e-09,-266.616,55,116,1.33701e-08,3.21419e-08,0.182523
K,1,0,0,QSC205,1.87358e-06,0.000322257,-0.00581583,94,225,7.97169e-07,8.91945e-08,0.546036
S,1,2,0,QSCAGR25,542.436,2.68882e-06,2.01738e+08,234,6011,3.35786e-06,1.20933e-05,23.4469
S,1,2,0,QSCAGR7,511.261,1.90301e-05,2.68665e+07,213,6016,1.98047e-06,1.87878e-06,6.45596
S,1,3,0,QSCFXM1,34827.4,0.0020629,1.68479e+07,290,3171,2.00605e-05,4.47776e-09,26.0122
S,0,3,0,QSCFXM2,372994,0.0134286,2.74032e+07,363,5109,0.000524475,7.73611e-09,91.5298
S,0,3,0,QSCFXM3,827648,0.0268574,2.99887e+07,310,4355,0.000435241,1.42734e-08,122.095
K,1,2,0,QSCORPIO,0.25059,0.000133256,1880.26,417,6018,9.94445e-05,4.18755e-09,30.6304
S,1,0,0,QSCRS8,0.00351499,3.88586e-06,904.556,128,637,3.30009e-07,1.59654e-05,15.3764
S,1,0,0,QSCSD1,0.000128977,1.4882e-05,8.6668,53,100,5.95326e-07,7.06757e-07,2.38762
S,1,0,0,QSCSD6,4.36077e-05,8.5828e-07,50.8082,315,949,9.94433e-07,6.08371e-10,27.8086
S,1,0,0,QSCSD8,1.03467e-05,1.09982e-08,940.764,106,360,8.3773e-07,2.517e-08,34.0091
S,1,0,0,QSCTAP1,0.000477121,3.36983e-07,1415.86,59,225,1.33706e-07,2.50708e-07,3.15519
S,1,0,0,QSCTAP2,3.3978e-05,1.95835e-08,1735.03,42,93,4.45308e-07,1.04746e-08,7.09965
S,1,0,0,QSCTAP3,8.76382e-05,6.09125e-08,1438.75,93,353,9.49856e-07,4.93325e-08,30.4186
S,0,3,0,QSEBA,4.90309e+07,0.60174,3.24509e+07,291,3410,0.104704,1.31699e-07,123.506
S,0,2,0,QSHARE1B,11642,0.0161677,731720,426,6009,4.50376e-05,9.73143e-10,7.30183
K,1,2,0,QSHARE2B,114.437,0.00977787,11589.3,300,6021,0.000653501,3.89787e-07,6.96624
S,1,3,0,QSHELL,8.22405e+09,0.00522947,1.56441e+12,154,2863,0.976922,8.8475e-06,285.006
S,1,2,0,QSHIP04L,731.707,0.000302357,2.41928e+06,295,6030,0.000438497,1.34336e-06,138.435
S,1,2,0,QSHIP04S,1956.81,0.000806934,2.42304e+06,284,6026,0.00124953,8.53901e-06,101.042
S,1,2,0,QSHIP08L,503.564,0.000211934,2.37554e+06,349,6030,0.00204855,4.05892e-08,652.671
S,1,2,0,QSHIP08S,514.987,0.000215861,2.38521e+06,310,6014,0.0012232,9.2767e-08,294.256
S,0,2,0,QSHIP12L,173504,0.0574729,2.84537e+06,382,6010,0.0117216,2.02387e-09,1284.4
S,1,2,0,QSHIP12S,14881.4,0.00486804,3.04208e+06,373,6024,0.00401933,1.5361e-08,458.269
S,1,0,0,QSIERRA,98.2514,4.13682e-06,2.37506e+07,91,467,9.18331e-07,5.50869e-08,24.0933
S,1,2,0,QSTAIR,37937.9,0.00475088,7.94751e+06,267,6001,0.00286692,4.7579e-05,38.388
S,1,0,0,QSTANDAT,0.00250506,3.90693e-07,6411.84,102,240,9.46896e-07,8.94403e-09,7.07712
S,1,0,0,S268,1.74795e-06,3.04995,-1.17484e-06,108,280,9.75513e-07,3.3636e-08,0.022464
K,0,2,0,STADAT1,2.73934e+07,0.960268,-1.13343e+06,176,6007,0.0264362,2.94712,132.716
K,0,2,0,STADAT2,31.6208,0.96917,-1.00587,167,6004,0.000648043,0.000926632,110.956
K,0,2,0,STADAT3,35.5679,0.994087,-0.211575,171,6003,0.000197034,0.00306325,222.9
S,1,4,0,STCQP1,875.824,0.00564525,154268,59,102,0.00117147,3.59129e-07,2015.25
S,1,0,0,STCQP2,0.0169943,7.61143e-07,22327.3,149,361,8.96146e-07,5.81829e-08,1565.71
S,1,0,0,TAME,2.50002e-11,inf,2.50002e-11,5,6,3.90169e-07,1.67577e-13,0.0035882
S,0,2,0,UBH1,22.2214,19.9117,23.3374,221,6028,9.58867e-05,0.000259576,583.005
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,124,312,9.83075e-07,1.88268e-08,1.49937
S,0,1,0,YAO,186.882,0.945258,10.8227,1000,5440,6.19926e-05,6.74882e-12,50.305
S,1,0,0,ZECEVIC2,1.3467e-06,3.26473e-07,-4.125,7,8,4.08952e-07,9.75491e-09,0.0026879

S,0,4,0,STCQP1,42044.2,0.271002,113099,6,6,0.0817878,0.00814821,112.507

S,0,4,0,STCQP1,42044.2,0.271002,113099,6,6,0.0817878,0.00814821,114.197

S,0,4,0,STCQP1,43455,0.280096,111689,5,5,0.0845103,0.00741127,102.065

S,0,4,0,STCQP1,42044.2,0.271002,113099,6,6,0.0817878,0.00814821,117.891

S,0,3,0,QFORPLAN,8.23835e+08,0.110484,6.6328e+09,353,9304,0.0307337,3.98579e-07,49.6882



S,0,3,0,QFORPLAN,8.23835e+08,0.110484,6.6328e+09,353,9304,0.0307337,3.98579e-07,51.7902

S,0,3,0,QFORPLAN,7.6489e+08,0.102578,6.69174e+09,313,9025,0.0293256,2.73044e-08,57.8211

