System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,DUALC2,0.0501401,1.41188e-05,3551.36,10,83,162,1,82,7.59061e-08,3.89419e-08,0.00190683,0,0
S,1,0,0,DUALC5,0.000721779,1.68943e-06,427.232,23,324,1635,1,323,8.33263e-07,7.48136e-10,0.0107763,0,0
S,1,0,0,DUALC8,1.48964,8.13594e-05,18307.9,64,1226,5357,1,1225,8.83878e-07,1.39305e-08,0.0589447,0,0
S,1,4,0,Q25FV47,16634.4,0.00121026,1.37278e+07,34,651,16761,238,413,0.00718299,341.762,10.2963,0,0
S,1,0,0,QADLITTL,5.20462,1.08358e-05,480314,13,186,1834,19,127,6.74783e-07,2.74379e-05,0.0125696,0,0
S,1,0,0,QAFIRO,1.41568e-07,8.89926e-08,-1.59078,10,134,1287,4,128,5.81897e-08,5.72162e-07,0.00354304,0,0
S,1,0,0,QBANDM,0.00010086,6.1679e-09,16352.3,30,577,2888,308,0,3.05765e-07,2.73168e-05,0.576896,0,0
S,1,0,0,QBEACONF,0.824021,5.0028e-06,164713,255,4935,4562,19,1120,6.79434e-07,6.68602e-05,0.326422,384,0
S,1,0,0,QBORE3D,7.66115,0.00247118,3107.86,222,4317,12453,68,126,9.06882e-07,2.41299e-05,0.339368,0,0
S,1,0,0,QBRANDY,0.0315291,1.11115e-06,28375.1,19,339,3866,83,254,6.85494e-07,0.000234472,0.15664,0,0
S,1,4,0,QCAPRI,190854,0.00285738,6.66024e+07,1413,11842,384562,220,12655,1.27588e-05,0.684244,10.0039,814879,0
S,1,0,0,QE226,8.81433e-06,4.14493e-08,212.653,22,361,4049,80,238,7.02406e-08,2.22794e-06,0.219076,0,0
S,1,0,0,QETAMACR,0.546122,6.29461e-06,86759.8,295,3841,27768,187,2525,9.28978e-07,0.00220821,2.70469,26959,0
S,1,0,0,QFFFFF80,8.7462,1.00169e-05,873156,104,1828,48213,284,1167,9.22082e-07,0.000552619,4.03276,1200,0
S,1,0,0,QFORPLAN,1.22942e+07,0.00164876,7.44434e+09,47,691,4406,70,375,8.12049e-07,1.11892,0.249443,320,0
S,1,0,0,QGFRDXPN,5152.2,5.11179e-08,1.00791e+11,162,1779,17299,243,1308,9.99424e-07,0.00888345,1.06659,9562,0
S,0,4,0,EXDATA,84.8807,0.598412,-56.9627,1,11,66,10,1,0.188682,4.5668e-10,23.7793,0,0
S,1,0,0,GENHS28,9.24928e-08,9.97578e-08,0.927174,6,8,0,2,0,6.84331e-07,9.19568e-07,7.4542e-05,0,0
S,1,0,0,GOULDQP2,3.80284e-06,0.0206367,0.000188078,25,161,133,26,0,9.49444e-07,1.33037e-09,0.0253314,0,0
S,1,0,0,GOULDQP3,2.96458e-06,1.43717e-06,2.06279,8,40,391,19,0,7.02178e-08,1.49342e-08,0.0194518,0,0
