System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,Q25FV47,210.268,1.52984e-05,1.37442e+07,2197,18200,129417,4175,7.89985e-07,0.000105077,101.225,157
S,1,0,0,QADLITTL,6.21334,1.29359e-05,480313,50,284,2360,95,8.47791e-07,4.65893e-06,0.01895,0
S,1,0,0,QAFIRO,0.000223058,0.000140219,-1.59056,13,83,782,16,8.8914e-07,3.34994e-06,0.00226667,0
S,1,0,0,QBANDM,0.000241491,1.4768e-08,16352.3,93,644,3081,231,7.50497e-08,1.06453e-05,0.288098,0
S,1,0,0,QBEACONF,0.859682,5.2193e-06,164713,302,2214,3859,344,9.52028e-07,1.20738e-05,0.174103,0
S,1,0,0,QBORE3D,0.0142458,4.59514e-06,3100.22,938,7312,9613,1078,9.34765e-07,1.38444e-05,0.435857,0
S,1,0,0,QBRANDY,0.0742164,2.61554e-06,28375.2,41,200,3418,183,9.46968e-07,4.19881e-07,0.181649,0
S,0,4,0,QCAPRI,1.06785e+06,0.0159874,6.57254e+07,33124,303675,1984295,227167,3.59401e-05,3.50226e-05,180.002,8932
S,1,0,0,QE226,0.000175615,8.2583e-07,212.654,48,247,3492,235,1.79155e-07,2.38132e-07,0.252856,0
S,1,0,0,QETAMACR,0.596702,6.87759e-06,86759.8,19112,184921,407756,74359,9.96856e-07,9.50809e-06,134.577,7916
S,1,0,0,QFFFFF80,12.4807,1.42939e-05,873160,899,7383,87266,3359,9.72495e-07,3.29131e-05,10.7006,48
S,0,-2,1,QFORPLAN,1e+20,1.34109e+10,1e+20,752,7485,42555,1233,1e+20,1e+20,1.77503,294
S,1,0,0,QGFRDXPN,5152.15,5.11174e-08,1.00791e+11,9326,88084,140892,26711,9.99664e-07,1.21768e-05,28.5689,2977
S,1,0,0,QGROW15,1829.99,1.79952e-05,-1.01692e+08,208,1187,3693,789,8.6783e-07,7.23418e-05,1.11696,0
S,1,0,0,QGROW22,2620.81,1.75154e-05,-1.49626e+08,229,1410,7780,1196,9.66195e-07,8.3743e-05,2.60191,0
S,1,0,0,QGROW7,859.708,2.00872e-05,-4.27979e+07,201,1136,1753,264,2.65649e-07,2.16039e-05,0.241631,0
K,1,0,0,QISRAEL,0.273172,1.07769e-08,2.53478e+07,95,566,0,184,2.79621e-07,2.07036e-06,0.0433098,0
S,1,0,0,QPCBLEND,4.9495e-06,0.000631109,-0.00784749,48,132,1588,86,7.63773e-07,1.128e-08,0.00951621,0
S,1,0,0,QPCBOEI1,134.797,1.17175e-05,1.15038e+07,43,206,2827,82,7.96729e-07,1.41242e-06,0.0412429,0
K,1,0,0,QPCBOEI2,11.3555,1.38957e-06,8.17195e+06,13991,110613,0,14056,9.99272e-07,1.0053e-07,1.67843,0
S,1,0,0,QPCSTAIR,79.113,1.27511e-05,6.20431e+06,161,505,6169,291,9.00738e-07,5.44752e-07,0.260122,0
S,1,4,0,QPILOTNO,156.854,3.31715e-05,4.72843e+06,8398,67147,446944,33169,2.20084e-06,2.39242e-05,180.021,2
S,1,0,0,QPTEST,6.78719e-06,1.55247e-06,4.37188,8,9,2,9,5.95764e-07,3.32103e-07,9.4708e-05,0
S,1,0,0,QRECIPE,1.46678e-06,5.50148e-09,-266.616,26,67,375,44,5.14069e-07,7.37616e-07,0.00422846,0
K,1,0,0,QSC205,3.08948e-07,5.31391e-05,-0.00581426,29,100,0,91,8.73399e-07,1.19658e-07,0.0143068,0
S,1,0,0,QSCAGR25,454.19,2.25139e-06,2.01738e+08,53,368,3836,240,8.33917e-07,2.09061e-05,0.212247,0
S,1,0,0,QSCAGR7,98.2777,3.65808e-06,2.6866e+07,61,415,2365,147,9.54298e-07,5.30416e-06,0.0348064,0
S,1,0,0,QSCFXM1,1550.44,9.18363e-05,1.68811e+07,207,1689,12924,747,9.97758e-07,0.00014289,1.03365,26
S,1,0,0,QSCFXM2,2306.93,8.30545e-05,2.77739e+07,578,5124,38318,1754,9.95883e-07,2.32128e-05,4.82561,119
S,1,0,0,QSCFXM3,2577.42,8.3638e-05,3.08138e+07,799,7229,60776,2504,9.99565e-07,6.55101e-05,10.0402,192
K,1,0,0,QSCORPIO,0.000216042,1.14885e-07,1880.51,174,945,0,418,1.14239e-07,2.49806e-05,0.115187,0
S,1,0,0,QSCRS8,0.0090453,9.99967e-06,904.551,75,527,8828,455,3.8157e-07,0.00017555,0.628775,2
S,1,0,0,QSCSD1,0.000141833,1.63653e-05,8.66681,24,63,2643,63,8.16283e-07,2.41285e-08,0.0520214,0
S,1,0,0,QSCSD6,4.13058e-05,8.12975e-07,50.8082,63,298,6090,180,8.35044e-07,6.3739e-06,0.315529,0
S,1,0,0,QSCSD8,0.000129122,1.37253e-07,940.763,36,226,7659,207,6.81239e-07,2.63077e-07,1.02073,0
S,0,-2,1,QSCTAP1,1e+20,7.06284e+16,1e+20,32,151,4118,151,1e+20,1e+20,0.101465,0
S,1,0,0,QSCTAP2,1.622e-05,9.34857e-09,1735.03,22,72,2971,69,1.64437e-07,5.48691e-09,0.216502,0
S,1,0,0,QSCTAP3,0.000140953,9.7969e-08,1438.75,31,125,4740,91,6.15519e-07,5.59212e-08,0.457404,0
S,1,4,0,QSEBA,17622.7,0.000216277,8.14642e+07,11300,111321,289011,22139,0.00034541,0.000824776,180.032,4642
S,1,0,0,QSHARE1B,42.9336,5.96235e-05,720121,2478,19654,2298,525,9.92173e-07,4.0709e-06,0.637317,0
K,1,0,0,QSHARE2B,0.164362,1.40436e-05,11703.5,117,776,0,198,7.73586e-07,0.000101978,0.0235875,0
S,1,4,0,QSHELL,2.16129e+09,0.00137431,1.57048e+12,14279,131056,214513,22531,0.633173,0.00329104,180.007,6532
S,1,0,0,QSHIP04L,6.74352,2.78656e-06,2.42001e+06,274,2499,35479,647,5.54216e-07,0.000207293,2.50449,116
S,1,0,0,QSHIP04S,13.0213,5.36963e-06,2.42498e+06,268,2500,33426,649,8.02871e-07,0.00013618,1.46742,142
S,1,0,0,QSHIP08L,2.50484,1.05421e-06,2.37604e+06,546,5143,103779,1204,9.75514e-07,0.000161708,29.4963,222
S,1,0,0,QSHIP08S,9.7333,4.0798e-06,2.38572e+06,557,5281,158213,2777,9.74773e-07,0.000135612,25.8373,272
S,1,0,0,QSHIP12L,26.7586,8.86376e-06,3.01885e+06,2378,23421,319969,5249,9.90734e-07,0.000119966,153.911,1072
S,1,0,0,QSHIP12S,26.475,8.66055e-06,3.05694e+06,2267,22173,230824,5726,9.93651e-07,7.59067e-05,57.991,1044
S,1,0,0,QSIERRA,333.088,1.40245e-05,2.37508e+07,46,283,10871,228,5.6812e-07,0.000137397,0.665511,2
S,1,0,0,QSTAIR,15.9325,1.99519e-06,7.98547e+06,4718,46486,168454,6778,9.68405e-07,0.000649826,12.9325,1911
S,1,0,0,QSTANDAT,0.00206611,3.22233e-07,6411.84,35,127,3623,115,4.73276e-07,3.15688e-07,0.166006,0
S,1,0,0,S268,7.27139e-07,1.26877,-1.54032e-07,20,96,0,18,5.36407e-07,1.06043e-05,0.00045975,0
K,1,4,0,STADAT1,123933,0.00434443,-2.84029e+07,17885,142149,0,93059,0.000289172,1.18418,180.006,0
K,0,4,0,STADAT2,5.19211,0.159137,-27.4346,15600,123054,0,121978,0.00197728,0.014376,180.01,0
K,0,4,0,STADAT3,28.1766,0.787509,-7.60282,8791,68971,0,68141,0.00106674,0.0221244,180.017,0
S,1,0,0,STCQP1,0.630057,4.06112e-06,155143,30,105,796,52,8.13976e-07,6.84569e-06,89.6735,0
S,1,0,0,STCQP2,0.0180946,8.10425e-07,22327.3,36,127,1084,51,8.71548e-07,4.71098e-06,19.3826,0
S,1,0,0,TAME,2.5e-11,inf,2.5e-11,4,5,3,5,3.7762e-08,3.91468e-13,7.225e-05,0
S,0,4,0,UBH1,1.48437,1.33008,2.60037,8354,66390,98630,7938,0.00235793,0.00310207,180.018,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,51,225,1193,43,9.36826e-07,1.58832e-07,0.0219063,0
S,0,0,0,YAO,191.932,0.970802,5.77253,355,2559,3000,1414,9.86006e-07,5.76662e-08,1.73639,0
S,1,0,0,ZECEVIC2,1.55842e-06,3.77799e-07,-4.125,5,6,0,6,2.59737e-07,1.22214e-07,7.4125e-05,0
