name,ssn_solved,ssn_status,pmm_iter,ssn_iter,ssn_obj,pmm_tol_achieved,ssn_time,ssn_avg_ram_mb,qpalm_solved,qpalm_status,qpalm_iter,qpalm_inner_iter,qpalm_obj,qpalm_tol_achieved,qpalm_time,qpalm_avg_ram_mb,osqp_solved,osqp_status,osqp_iter,osqp_obj,osqp_tol_achieved,osqp_time,osqp_avg_ram_mb
QSCSD8,1,0,17,272,940.7636168887353,3.1750846504964635e-09,1.1980528750000001,116.28125,1,1,12,339,940.7635540182777,8.752796785889318e-06,0.206041249,106.015625,1,1,1550,940.7629281336145,1.2235484527696037e-05,0.106681583,104.296875
QSCTAP1,1,0,10,220,1415.8611662427036,8.837548869657035e-07,0.106880583,102.390625,1,1,12,239,1415.861124962817,2.9114184232007223e-05,0.027889624,101.71875,0,8,4495715,1420.3048944288057,0.03204995073351924,60.000044249,101.359375
QSCTAP2,1,0,6,77,1735.0265005381793,2.3328505047835514e-07,0.18933279200000003,105.578125,1,1,10,143,1735.0261569985635,2.8957460531203695e-05,0.077611831,103.234375,0,8,910821,1734.9573849803849,0.008371552153022823,60.000176124000006,103.140625
QSCTAP3,1,0,8,102,1438.7546795342394,4.5564376640078497e-08,0.340577792,109.875,1,1,11,139,1438.7545745753218,2.6928572415298816e-05,0.10759724799999999,105.921875,0,8,737960,1438.8794497942283,0.006480415749421118,60.000219874,103.078125
QSEBA,1,0,16,209,81481241.77117793,8.825132099970617e-07,0.334067875,107.5,1,1,22,128,81480256.47216193,0.004592584274071839,0.028519707,102.96875,1,1,241875,81481644.97525421,0.0010000251740480855,6.369385749,103.125
QSHARE1B,1,0,36,921,726287.4253589889,8.576671061401424e-07,0.07797583400000001,102.703125,1,1,40,423,720078.2814725242,0.002798934008784936,0.022519123999999998,100.3125,1,1,99700,720090.2644355464,0.8546633189369148,0.702992207,100.78125
QSHARE2B,1,0,19,554,11703.643287799603,2.3555081736853952e-07,0.037776208,101.8125,1,1,15,153,11703.660116057361,0.00018864949127282254,0.004172039999999999,100.796875,0,8,15778362,11703.495293627204,0.28080766964161863,60.000011416,100.203125
QSHELL,1,0,1330,63095,1572636842936.6982,7.506027991709451e-07,30.643708042,119.484375,1,1,22,386,1572636841659.7815,0.02231442018159016,0.470047333,113.548828125,1,1,5625,1572637556845.2632,4.2671338808273225,0.7482152489999999,108.46875
QSHIP04L,1,0,23,357,2420012.9688078556,1.697722648189342e-07,0.897219208,107.875,1,1,15,364,2420014.8340989184,4.021577084145633e-05,0.145654874,108.796875,1,1,5525,2420015.7196363537,0.0011891950273153762,0.252830666,102.421875
QSHIP04S,1,0,21,317,2424993.0313783037,4.4185641248846624e-08,0.5285900830000001,106.3125,1,1,13,328,2424993.554990882,2.4366094161054137e-05,0.093936082,102.78125,1,1,2550,2424994.394322844,0.007302436732150363,0.081213207,102.609375
QSHIP08L,1,0,22,392,2376040.5780954757,1.2134844196049325e-08,6.810055542000001,145.03125,1,1,14,369,2376040.636811156,6.0489658302303074e-05,0.821205998,125.41294642857143,1,1,8500,2376040.8346574446,0.001044147238153936,3.139699958,76.52614182692308
QSHIP08S,1,0,18,286,2385728.831105452,2.0602027272962013e-09,57.328819834,120.671875,1,1,12,292,2385728.4352404317,0.007241172962341476,0.229996248,109.34895833333333,1,1,4200,2385727.988467625,0.003985216592450285,0.445990332,104.96875
QSHIP12L,0,4,15,306,2047107.441157617,0.03039875005435628,158.617037625,164.828125,1,1,17,454,3018876.5267719775,0.005635940340648376,1.555418332,129.38310185185185,1,1,2725,3018876.3882172466,0.003283897767546138,1.429059332,120.5
QSHIP12S,1,0,30,592,3056959.656666993,1.136533815702844e-07,4.3498860420000005,128.109375,1,1,15,368,3056961.570086856,0.0006470912997175018,0.32835454000000003,113.240625,1,1,2050,3056962.0523159727,0.007269146759930359,0.257044041,107.625
QSIERRA,1,0,8,169,23750450.301836878,9.553828808194157e-08,0.635258917,106.609375,1,1,88,371,23750486.066666275,0.06178104068398553,0.144292999,104.765625,1,1,9375,23750677.842889067,0.06078860998692715,0.579983249,100.640625
QSTAIR,1,0,16,241,7985452.774737356,8.75222398762425e-09,0.284372209,102.109375,1,1,38,297,7985452.718992157,1.3849824641165885e-05,0.063709582,100.09375,1,1,74375,7985447.596251128,0.0005093881714724449,2.257387707,102.328125
QSTANDAT,1,0,11,102,6411.846073561521,1.846564506179413e-08,0.14880770799999998,102.375,1,1,7,36,6411.832555866471,6.350490132960596e-05,0.008186039999999999,101.75,1,1,8325,6411.849765518491,1.3024586696618902e-05,0.210898958,100.71875
S268,1,0,4,17,-3.036864654859528e-06,5.141661866041285e-07,0.000158875,99.125,1,1,5,7,-14462.99960512596,0.006628919754078942,3.2582e-05,99.59375,1,1,250,-14462.999794079466,0.005304771692429691,8.979100000000001e-05,101.6875
STADAT1,0,4,896,43245,-25744699.749028187,0.00012401770944095518,60.04293975,114.65625,1,1,146,1104,-28526860.722362,0.0018837299556659756,0.893660124,108.00223214285714,0,8,702054,-28702753.88376665,0.5141022997240715,60.000267958,99.81152246772592
STADAT2,0,4,1703,77304,-31.55936951509749,0.021185489143520805,60.01539775,120.921875,1,1,12,447,-32.62666092617278,2.527886953892933e-07,0.310489499,108.240625,0,8,698313,-33.749835371419536,0.0905594495091713,60.000224415999995,105.34375
STADAT3,0,4,924,43019,-11.143013140384825,0.00015020965172982457,60.037008625000006,124.96875,1,1,17,616,-35.779460263322335,8.142825919142322e-07,0.9624218320000001,116.4892578125,0,8,349295,-38.132388089382275,0.26948151197107983,60.000527749,107.859375
STCQP1,1,0,6,23,155143.09381707016,5.979755217175869e-07,0.494059042,153.984375,1,1,20,47,155143.55088111933,8.890638437009102e-06,0.128777623,121.09375,1,1,75,155143.55470415507,1.0339212704493338e-07,0.027134165999999998,112.515625
STCQP2,1,0,8,23,22327.313242379663,7.159417531139514e-07,0.694876334,169.25,1,1,18,40,22327.31294054062,1.2142553008853696e-05,0.22516945700000002,121.578125,1,1,75,22327.313272417334,2.371801562959307e-08,0.050485041,114.78125
TAME,1,0,2,4,3.725292634784589e-09,3.124213871584557e-08,4.5208e-05,98.828125,1,1,2,4,2.6937728588081415e-24,4.999989654767496e-08,1.8499e-05,99.6875,1,1,50,2.4651903288156624e-32,2.495113274690002e-09,1.9583e-05,99.046875
UBH1,0,4,523,25508,1.1242794902596676,0.028534024547642013,60.100574625,140.984375,1,1,100,200,1.6168367627172242,0.0013663956279711198,0.549900207,147.03819444444446,1,1,24125,1.116000817319064,1.5235365656609625e-08,12.096682207,124.3125
VALUES,1,0,6,36,-1.1791536573249315,6.834229621531019e-07,0.008021792,101.0,1,1,4,38,-1.3966207845262746,5.339817355001143e-07,0.002558291,102.0,1,1,975,-1.3966225798117733,1.5286485876695425e-06,0.009720874000000001,101.84375
YAO,1,0,48,2064,11.19338674484817,5.7646736311477264e-08,0.769616375,106.125,1,1,698,5734,-167.1496076128745,1.0185246062815364e-06,2.282189208,106.2734375,0,3,748225,1e+30,1.6932977326000646e-05,49.513524708,91.74313703369434
ZECEVIC2,1,0,2,4,-4.124999107336234,3.7827832545455243e-07,5.0209e-05,99.421875,1,1,2,5,-4.125000000185003,1.0000640716285725e-08,2.0415e-05,98.953125,1,1,100,-4.124999965783571,2.724227243788846e-08,2.6124999999999998e-05,99.015625
