System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,QSHARE2B,0.174405,1.49017e-05,11703.5,171,1366,3725,278,8.20279e-07,4.60791e-05,0.0497364,33
S,1,4,0,QSHELL,2.16885e+09,0.00137912,1.57047e+12,2125,19357,129946,5086,0.700681,0.000151263,60.0006,895
S,1,0,0,QSHIP04L,10.6508,4.40113e-06,2.42e+06,1443,14295,177926,2403,9.32792e-07,1.40148e-05,12.3419,641
S,1,0,0,QSHIP04S,15.5726,6.4217e-06,2.42498e+06,1272,12559,148787,2094,9.56067e-07,1.34164e-05,6.30852,521
S,1,4,0,QSHIP08L,527.856,0.000222158,2.37551e+06,916,9202,233315,1654,0.00204872,7.4526e-06,60.0521,402
S,1,4,0,QSHIP08S,220.848,9.25705e-05,2.38551e+06,1739,17641,414294,4879,0.00119502,7.89305e-06,60.0167,770
S,0,4,0,QSHIP12L,111708,0.0370033,2.90717e+06,572,5737,140614,1322,0.00689749,2.45346e-05,60.0566,230
S,1,4,0,QSHIP12S,5382.76,0.00176082,3.05158e+06,2163,22332,318313,3593,0.00219559,1.67014e-05,60,920
S,1,0,0,QSIERRA,204.564,8.61306e-06,2.37507e+07,74,630,15989,345,7.62867e-07,2.43276e-05,1.02714,27
S,1,4,0,QSTAIR,81.9226,1.0259e-05,7.98537e+06,24745,251382,565682,35882,7.45101e-05,2.55078e-05,60.0003,10842
S,1,0,0,QSTANDAT,0.00349182,5.4459e-07,6411.83,33,133,4030,130,7.43648e-07,1.72051e-06,0.180833,0
S,1,0,0,S268,2.47005e-06,4.30992,-1.89694e-06,19,73,0,22,7.22279e-07,5.99626e-06,0.000390916,0
S,0,4,0,STADAT1,8.52805e+06,0.298948,-1.99988e+07,4791,37876,13567,30921,0.0002131,0.000253841,60.0072,0
S,0,4,0,STADAT2,15.6439,0.479482,-16.9828,6430,50823,22723,50646,0.000931239,0.0824182,60.0088,0
S,0,4,0,STADAT3,32.8733,0.918776,-2.90616,3396,26778,13011,26626,0.000200519,0.00381466,60.0149,0
S,0,4,0,STCQP1,10193.5,0.0657035,144950,14,32,269,29,0.0141942,1.93531e-06,63.9977,0
S,1,0,0,STCQP2,0.0107657,4.82177e-07,22327.3,35,122,1039,49,5.3452e-07,3.84369e-06,23.5039,0
S,1,0,0,TAME,2.5e-11,inf,2.5e-11,4,5,2,5,3.7762e-08,3.91468e-13,6.3583e-05,0
S,0,4,0,UBH1,2.54735,2.28257,3.66335,2934,23066,40046,2663,6.62108e-06,9.62754e-06,60.0068,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,35,150,843,46,8.89241e-07,3.95299e-07,0.0159845,0
S,0,0,0,YAO,191.927,0.970778,5.77729,1456,11515,13585,1986,9.83037e-07,5.76131e-06,4.83744,0
S,1,0,0,ZECEVIC2,2.12253e-06,5.14554e-07,-4.125,4,6,0,6,5.29339e-07,1.23183e-07,6.4625e-05,0
