System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,0,0,0,LISWET12,1711.93,0.985609,24.9967,51,516,9.88834e-05,4.40046e-05,26.5301
S,1,0,0,LISWET2,0.00284756,0.000113911,24.9952,51,519,9.92633e-05,4.56193e-05,25.2041
S,1,0,0,LISWET3,0.00267047,0.000106813,24.9985,50,531,9.79197e-05,4.85227e-05,25.0895
S,1,0,0,LISWET4,0.00271362,0.000108544,24.9974,51,524,9.9269e-05,4.57049e-05,25.2711
S,1,0,0,LISWET5,0.00270109,0.000107896,25.0316,51,502,9.89002e-05,4.48678e-05,22.9636
S,1,0,0,LISWET6,0.00275346,0.000110157,24.993,51,518,9.92541e-05,4.56065e-05,25.215
S,0,0,0,LISWET7,473.841,0.949884,25.0001,51,512,9.9289e-05,4.57027e-05,23.605
S,0,0,0,LISWET8,7119.7,0.996501,25.0001,51,512,9.92878e-05,4.56726e-05,24.2099
S,0,0,0,LISWET9,1938.25,0.987266,24.9999,51,520,9.90251e-05,4.39154e-05,26.7221
S,1,0,0,LOTSCHD,0.00784978,3.2729e-06,2398.41,21,33,7.53348e-05,8.3936e-12,0.0128039
K,1,0,0,MOSARQP1,8.51957e-06,8.9409e-09,-952.875,41,241,8.46313e-05,0.000141533,5.37869
S,1,0,0,MOSARQP2,0.0128024,8.01413e-06,-1597.49,23,71,9.49815e-05,3.56312e-06,1.09527
K,0,2,1,POWELL20,1.0042e+10,0.192783,4.20476e+10,130,6019,14.7935,0.00155051,268.196
S,1,0,0,PRIMAL1,3.21583e-05,0.000918469,-0.0350451,2,93,7.61939e-05,0.00778089,0.181501
S,1,0,0,PRIMAL2,3.22104e-05,0.000954843,-0.0337659,1,91,7.65038e-05,0.00867837,0.273484
S,1,0,0,PRIMAL3,1.10814e-05,8.16275e-05,-0.135767,2,102,3.07014e-05,0.00763999,0.690433
S,1,0,0,PRIMAL4,5.8227e-06,7.80428e-06,-0.746097,4,80,7.74082e-05,0.00288051,0.410417
S,1,2,0,PRIMALC1,31.3981,0.00510102,-6186.65,187,6042,0.00432844,6.07578e-05,2.72538
S,0,2,0,PRIMALC2,1455.28,0.409787,-5006.59,186,6013,0.0486033,0.00038792,2.73288
S,0,0,0,PRIMALC5,4.53267,0.0106094,-431.765,187,5079,9.75111e-05,2.0873e-06,3.65246
S,1,2,0,PRIMALC8,45.153,0.00246611,-18354.6,176,6030,0.00283308,0.000748767,5.55273
S,0,3,1,Q25FV47,1.15998e+07,0.843961,2.14467e+06,31,1186,14.6143,280.667,384.668
S,1,2,0,QADLITTL,924.645,0.00192506,479394,155,6019,0.168115,0.000913782,6.72283
S,1,0,0,QAFIRO,0.000477217,0.000299989,-1.5903,23,225,4.66409e-05,0.000973441,0.112809
S,1,0,0,QBANDM,0.0421721,2.57896e-06,16352.4,92,365,9.0235e-05,7.90772e-07,4.962
S,0,2,0,QBEACONF,1888.23,0.0114638,166600,222,6004,0.00145075,1.7123e-06,13.8313
S,0,0,0,QBORE3D,40.8229,0.0131678,3141.02,91,2049,6.91029e-05,0.0001364,10.5752
S,1,2,0,QBRANDY,15.5026,0.000546346,28359.6,191,6027,0.00849264,1.54296e-05,31.1478
K,0,2,1,QCAPRI,1.37214e+07,0.205431,5.30719e+07,146,6015,1971.74,4791.32,36.5928
S,1,3,0,QE226,0.0652159,0.000306677,212.719,103,1574,0.0132685,2.00306e-06,14.7408
S,0,2,0,QETAMACR,51661.5,0.59545,35098.9,146,6024,0.203544,0.00631062,68.379
S,0,3,1,QFFFFF80,567643,0.650111,1.44079e+06,123,2897,18.1321,9.62268e-06,60.5695
S,0,3,1,QFORPLAN,9.16613e+08,0.122926,6.54002e+09,125,2448,11.7678,2.45927e-06,17.6986
S,1,3,1,QGFRDXPN,5.88202e+08,0.00583588,1.00202e+11,89,1435,144.943,8.43793e-05,21.198
S,0,2,0,QGROW15,8.1534e+07,0.801761,-2.01596e+07,248,6045,0.44547,1.78525e-07,86.8763
S,0,2,0,QGROW22,1.344e+08,0.898219,-1.52293e+07,234,6046,0.44728,1.07275e-07,142.961
S,0,2,0,QGROW7,2.70754e+07,0.632621,-1.57233e+07,312,6036,0.438826,1.12587e-08,41.9674
K,1,2,0,QISRAEL,22.6869,8.95024e-07,2.53479e+07,165,6014,0.00187293,0.015978,16.4742
S,1,0,0,QPCBLEND,0.00123603,0.157605,-0.00907857,63,496,9.48968e-05,1.37788e-05,0.50204
K,0,2,1,QPCBOEI1,424047,0.0368611,1.10799e+07,131,6011,3.02155,0.00302551,17.6192
S,0,3,1,QPCBOEI2,1.00166e+06,0.122573,7.1703e+06,152,3623,1.45048,1.20331e-06,3.59777
K,0,2,0,QPCSTAIR,362271,0.0583895,5.84212e+06,155,6005,0.342494,32.1505,29.3111
K,1,2,0,QPILOTNO,158.55,3.35301e-05,4.72843e+06,209,6003,0.230305,4.30711e-07,274.104
S,1,0,0,QPTEST,3.60021e-05,8.23493e-06,4.37184,13,142,1.93432e-05,5.01386e-05,0.0104034
K,1,0,0,QRECIPE,1.27847e-05,4.79516e-08,-266.616,38,72,6.53714e-06,7.41526e-12,0.169348
K,1,0,0,QSC205,2.02641e-05,0.00348542,-0.00583422,48,570,6.16302e-05,6.74797e-05,1.31818
K,1,2,0,QSCAGR25,94.4089,4.67978e-07,2.01738e+08,165,6037,0.00056501,1.74286e-05,37.5722
S,1,2,0,QSCAGR7,293.609,1.09287e-05,2.68662e+07,163,6003,0.000945952,0.000451224,4.78528
K,0,2,1,QSCFXM1,850622,0.0503843,1.60321e+07,138,6045,1.28079,216.466,45.1554
K,0,2,1,QSCFXM2,2.40245e+06,0.0864933,2.53737e+07,131,6023,7.96923,0.000250378,86.7754
S,0,3,1,QSCFXM3,3.06986e+07,0.996179,117755,6,217,86.6495,2439.9,19.1158
S,0,2,0,QSCORPIO,33.2857,0.0177004,1847.22,133,6019,0.0128895,1.80441,33.9496
K,0,2,0,QSCRS8,112.501,0.124371,792.059,147,6006,0.016499,0.438661,79.3425
S,1,0,0,QSCSD1,0.000235321,2.71524e-05,8.6669,41,82,2.39069e-05,2.00806e-05,1.96118
S,1,0,0,QSCSD6,0.0204475,0.000402444,50.7878,71,165,9.24053e-05,4.54069e-06,6.52975
S,1,0,0,QSCSD8,0.000829405,8.81629e-07,940.763,55,258,6.2462e-05,1.26534e-06,23.594
S,0,3,1,QSCTAP1,1022.5,0.722173,393.364,8,81,2.31759,200.277,1.97035
K,1,0,0,QSCTAP2,0.00426692,2.45928e-06,1735.02,28,515,5.8104e-05,0.0767581,12.9706
S,0,3,1,QSCTAP3,8965.41,6.23137,-7526.65,6,203,83.6671,7395.31,24.7973
S,0,2,1,QSEBA,8.00806e+07,0.982804,1.4012e+06,131,6039,19.5874,0.00566889,154.391
S,0,3,0,QSHARE1B,41269.3,0.0573123,761348,178,4952,0.211396,2.48526e-06,10.6653
S,0,3,0,QSHARE2B,5567.01,0.475663,6136.68,67,1302,0.510371,0.000410739,1.61838
S,0,3,1,QSHELL,1.18947e+12,0.756351,3.83171e+11,53,254,2872.19,0.000458156,45.053
S,0,3,1,QSHIP04L,1.2902e+06,0.533136,1.12982e+06,117,1777,1.90639,1.23961e-06,79.9023
S,0,3,1,QSHIP04S,1.37907e+06,0.568689,1.04593e+06,117,1455,1.94172,8.82307e-07,46.8892
S,0,3,1,QSHIP08L,2.17048e+06,0.913486,205561,137,3255,1.95182,2.16334e-06,502.651
S,0,3,1,QSHIP08S,2.30231e+06,0.965034,83418.3,132,2537,2.24503,9.11697e-07,182.406
S,0,3,1,QSHIP12L,2.9605e+06,0.980662,58378.2,145,1856,2.55039,1.22851e-07,471.83
S,0,3,1,QSHIP12S,2.62067e+06,0.85728,436290,129,1578,1.27352,5.81589e-07,142.251
S,0,3,1,QSIERRA,2.5507e+09,107.396,-2.52695e+09,5,150,2.74408e+07,2.38972e+11,11.6181
S,0,3,1,QSTAIR,2.61998e+06,0.328094,5.36548e+06,147,4125,6.77036,3.31854e-06,61.3636
S,1,2,0,QSTANDAT,30.0514,0.00468686,6381.79,256,6046,0.00393377,7.4141e-08,122.153
S,1,0,0,S268,9.99817e-05,174.455,-9.94086e-05,15,36,7.77421e-05,5.14618e-05,0.0102181
K,1,2,0,STADAT1,132545,0.00464633,-2.86594e+07,124,6008,0.0757198,0.0582995,119.286
K,0,2,0,STADAT2,1.48028,0.0453703,-31.1464,126,6000,0.00204457,2.29479,103.226
K,0,2,0,STADAT3,15.2219,0.425437,-20.5575,124,6033,0.0591429,63.6013,211.238
S,1,0,0,STCQP1,11.9922,7.72974e-05,155132,72,110,9.22495e-05,6.91145e-07,2119.19
S,1,0,0,STCQP2,1.49676,6.70371e-05,22325.8,85,178,9.39539e-05,7.44941e-07,748.319
S,1,0,0,TAME,2.50046e-11,inf,2.50046e-11,3,4,1.18858e-05,2.73126e-15,0.0055641
S,0,1,0,UBH1,22.2337,19.9227,23.3497,500,1386,0.000243203,3.45306e-09,145.501
S,0,0,0,VALUES,0.0853137,0.0610858,-1.31131,22,40,8.57454e-05,2.2409e-05,0.209304
K,0,2,0,YAO,194.314,0.982854,3.38991,141,6014,0.00119935,0.000143208,82.5817
S,1,0,0,ZECEVIC2,0.000195023,4.72782e-05,-4.1248,10,104,9.75091e-05,0.00131457,0.0094944
